,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000037946,0.011503130676960556,0.0005883013067343887,0.0006072474264392947,0.00494350598600197,0.018061765457354245,Fgd3
ENSMUSG00000060477,0.011469573496603477,0.0006104596731440662,0.0006300543638601159,0.004909945192279325,0.01802821477739017,Irak2
ENSMUSG00000020091,0.0114369075209755,0.0006327733950964399,0.0006529495357511505,0.004877275713442275,0.017995555115332032,Eif4ebp2
ENSMUSG00000021710,0.01140709162281973,0.0006538003055130878,0.0006745772859194054,0.0048474566299525155,0.017965744967675022,Nln
ENSMUSG00000001504,0.01138484498692985,0.0006699104789998575,0.0006911281120394691,0.004825207624978003,0.017943502614828168,Irx2
ENSMUSG00000032281,0.011168028890215386,0.0008474286424071594,0.0008741785046494319,0.004608368779207047,0.01772672792079314,Acsbg1
ENSMUSG00000039055,0.011155903244496094,0.0008585425623724463,0.0008854605635029355,0.0045962418794394415,0.01771460457235176,Eme1
ENSMUSG00000025357,0.011150269988322335,0.00086375164557637,0.0008906492530174984,0.00459060804132419,0.017708972382776824,Dgka
ENSMUSG00000022220,0.010988732699184042,0.0010261951686513161,0.001057824109526148,0.0044290542418137175,0.0175474655019526,Adcy4
ENSMUSG00000039563,0.010803909841348647,0.0012465089038518752,0.0012840017551008192,0.004244212913651949,0.017362677015952586,2210406O10Rik
ENSMUSG00000026414,0.010785894236438215,0.0012701712403681731,0.0013082410550707315,0.0042261955323227825,0.017344664737470452,Tnnt2
ENSMUSG00000083282,0.010757477125826838,0.001308339512375913,0.0013474145338577888,0.004197775628315243,0.01731625286518338,Ctsf
ENSMUSG00000028438,0.010517017056740735,0.001676298431755124,0.0017256520812797239,0.00395729234625604,0.017075836697755697,Kif24
ENSMUSG00000040415,0.010473736930322875,0.0017518672456450822,0.0018032601602110984,0.0039140081223344465,0.01703256439260738,Dtx3
ENSMUSG00000047554,0.010461064658761303,0.0017745791263742302,0.0018264503153295904,0.003901334655690017,0.017019894406436357,Tmem41b
ENSMUSG00000032034,0.010404449419252655,0.0018793912035926792,0.0019337289881599744,0.0038447141027099746,0.01696328935151986,Kcnj5
ENSMUSG00000038602,0.010362835263785213,0.0019600251522913447,0.0020160719525728708,0.003803096068477493,0.016921682655270366,Slc35f1
ENSMUSG00000079165,0.010274222751679907,0.0021424094339259005,0.0022029917058364015,0.0037144753727050557,0.016833085951021738,Sap25
ENSMUSG00000051355,0.010269476504450419,0.0021526039747654844,0.0022132469409474444,0.0037097286900507017,0.016828340547583746,Commd1
ENSMUSG00000033904,0.010238879626250202,0.002219398140820681,0.002281688229485639,0.0036791290119612095,0.016797749101827967,Ccp110
ENSMUSG00000025337,0.010230215293530544,0.0022386548430582205,0.0023012488107095196,0.003670463888609139,0.016789086305220743,Sbds
ENSMUSG00000027072,0.01017437307091676,0.0023664835594799584,0.0024321516541417868,0.0036146165939489536,0.016733253959333054,Prg3
ENSMUSG00000027573,0.01016528475350397,0.0023879090104939856,0.002453919443524803,0.0036055274549327307,0.016724167245486497,Gid8
ENSMUSG00000026251,0.0100912452465559,0.002569183298356389,0.00263939110166056,0.0035314812950354726,0.016650140761895266,Chrnd
ENSMUSG00000037826,0.010052050306008021,0.002670159977785199,0.002742845380364868,0.0034922828616770012,0.016610952686527906,Ppm1k
ENSMUSG00000079555,0.009998554164398913,0.0028138366406606123,0.0028901362373260193,0.003438781985356284,0.01655746588250212,Haus3
ENSMUSG00000019850,0.009968576427165443,0.0028974020035469655,0.002975661911828043,0.0034088016113412237,0.016527493361376912,Tnfaip3
ENSMUSG00000041696,0.009932409696452297,0.003001231801240327,0.0030819796685565078,0.0033726317151704615,0.0164913329079639,Rasl12
ENSMUSG00000022076,0.009824395056746298,0.0033318565419358705,0.003420446095817545,0.003264607723768076,0.016383336913744002,Klhl1
ENSMUSG00000054169,0.009790836049782592,0.0034411374287843643,0.0035322699946462375,0.0032310458425028558,0.016349783668576135,Ceacam10
ENSMUSG00000038094,0.009673374828704298,0.0038498181735056006,0.0039513683398394745,0.0031135746773522776,0.01623234249824908,Atp13a4
ENSMUSG00000027765,0.009489808427642611,0.004577365473998038,0.004696178797576729,0.0029299930984126045,0.016048807069749274,P2ry1
ENSMUSG00000025075,0.009418324642461088,0.004892865938309332,0.005019353650296812,0.002858503522333825,0.015977335226220354,Habp2
ENSMUSG00000053093,0.009397026293812262,0.004990600528146079,0.0051190896790912705,0.002837203461272123,0.015956040422585683,Myh7
ENSMUSG00000005882,0.009312656559167933,0.005395343140604977,0.005533685272415361,0.002752827001691432,0.015871684672433165,Uqcc1
ENSMUSG00000057858,0.009303939621206774,0.0054388059298508575,0.00557769042134228,0.0027441093742449807,0.015862969174004222,Fam204a
ENSMUSG00000041831,0.009242352076010756,0.005754996304574812,0.005900139742233762,0.0026825169860552178,0.01580139177109847,Sytl3
ENSMUSG00000027291,0.009112797648805248,0.006474821070963984,0.006637438309547908,0.0025529525336867582,0.01567185851661755,Vps39
ENSMUSG00000038415,0.00907271213470791,0.006713405873694329,0.006881309833635023,0.0025128639623124326,0.01563177950898708,Foxq1
ENSMUSG00000027957,0.009002581146869972,0.007149888583469863,0.007327206992693034,0.002442727676376048,0.015561659853742187,Slc35a3
ENSMUSG00000026475,0.008709605840588682,0.009261651617342975,0.009480654741880413,0.0021497309350068487,0.015268731192162356,Rgs16
ENSMUSG00000032737,0.008703765115415579,0.00930889232314958,0.009528037178249314,0.0021438897939567384,0.015262891385446455,Inppl1
ENSMUSG00000038143,0.008368964713637756,0.012403186298188382,0.012688681634975326,0.0018090663016353148,0.014928142883225625,Stox2
ENSMUSG00000045302,0.008323414921662378,0.012887940368703117,0.013181896664317395,0.0017635134818430379,0.014882600038588262,Preb
ENSMUSG00000047604,0.008311551180376733,0.013016917684234517,0.013312454166736059,0.0017516489564114873,0.014870738102314903,Frat2
ENSMUSG00000018126,0.008276207378231724,0.01340795186738462,0.013709562236589591,0.0017163028291289873,0.014835399666619644,Baiap2l2
ENSMUSG00000030966,0.008179127329729691,0.014535936753269113,0.014858363235479009,0.001619216478434601,0.014738334274015342,Trim21
ENSMUSG00000051502,0.008139230496899614,0.01502324451316888,0.015354910581734342,0.0015793170914568356,0.014698443428453507,Ufsp1
ENSMUSG00000033458,0.007919156835445905,0.017978413686233933,0.018369688041518274,0.0013592297165080447,0.014478402417942255,Fan1
ENSMUSG00000026274,0.007822220163910406,0.019434049358959905,0.01985294653075892,0.0012622872061490585,0.014381479926741913,Pask
ENSMUSG00000041515,0.007715088173146895,0.02116159400318654,0.021615519921538855,0.00115514890589593,0.014274363464342726,Irf8
