,Surface ectoderm_corr,Surface ectoderm_pval,Surface ectoderm_qval,Surface ectoderm_ci_low,Surface ectoderm_ci_high,gene_annotation
ENSMUSG00000049214,0.46629133630657804,0.0,0.0,0.46114191178559094,0.4714093540553216,Skint7
ENSMUSG00000106144,0.4662748241000397,0.0,0.0,0.4611252988130178,0.4713929431090375,Gm43972
ENSMUSG00000020990,0.46625377107587807,0.0,0.0,0.46110411731763656,0.4713720191863194,Cdkl1
ENSMUSG00000006205,0.4662273777546128,0.0,0.0,0.4610775629455118,0.4713457877061503,Htra1
ENSMUSG00000037552,0.4659677914090707,0.0,0.0,0.4608163931072272,0.4710877926345048,Plekhg2
ENSMUSG00000007783,0.4656511459541512,0.0,0.0,0.4604978173034097,0.4707730870419472,Cpt1c
ENSMUSG00000049922,0.465539136122816,0.0,0.0,0.46038512495033856,0.47066176310340424,Slc35c1
ENSMUSG00000039997,0.465511189546603,0.0,0.0,0.4603570081100947,0.47063398763277453,Ifi203
ENSMUSG00000030205,0.46545753289929626,0.0,0.0,0.4603030245895818,0.4705806594749575,Gprc5d
ENSMUSG00000006764,0.46526265429920194,0.0,0.0,0.4601069591209179,0.470386973619524,Tph2
ENSMUSG00000054871,0.4652514087822188,0.0,0.0,0.46009564513074086,0.47037579691509457,Tmem158
ENSMUSG00000027456,0.46513684833014,0.0,0.0,0.4599803872232132,0.4702619373773253,Sdcbp2
ENSMUSG00000049173,0.4651086065777331,0.0,0.0,0.4599519735589021,0.47023386838999465,Myoz3
ENSMUSG00000044957,0.4650188172986322,0.0,0.0,0.4598616377887657,0.4701446283157003,Pp2d1
ENSMUSG00000004707,0.4649389549098167,0.0,0.0,0.45978128941736524,0.4700652543248393,Ly9
ENSMUSG00000029314,0.4648424244206409,0.0,0.0,0.45968417162877273,0.46996931405660636,Agpat9
ENSMUSG00000091618,0.4647853195571521,0.0,0.0,0.4596267193926891,0.46991255829506234,H60c
ENSMUSG00000048988,0.46477717482784286,0.0,0.0,0.4596185251219805,0.4699044633538693,Elfn1
ENSMUSG00000079061,0.4644714525093971,0.0,0.0,0.4593109438421039,0.46960060926918235,Gm11042
ENSMUSG00000108841,0.4643998884751808,0.0,0.0,0.4592389448375701,0.46952948237900544,Frmpd2
ENSMUSG00000035673,0.4643105640329248,0.0,0.0,0.459149077571353,0.4694407034756191,Sbno2
ENSMUSG00000028364,0.46402000283095296,0.0,0.0,0.45885675136186815,0.46915191612564844,Tnc
ENSMUSG00000007805,0.4639648526927162,0.0,0.0,0.458801266341569,0.46909710255049186,Twist2
ENSMUSG00000022565,0.4639348894490067,0.0,0.0,0.4587711211722636,0.4690673221459861,Plec
ENSMUSG00000090655,0.46389370975954014,0.0,0.0,0.4587296914745366,0.46902639372073873,Vmn2r120
ENSMUSG00000055937,0.4637526305930746,0.0,0.0,0.45858775596486206,0.46888617520340214,Krt28
ENSMUSG00000097738,0.46368390547638527,0.0,0.0,0.45851861378573777,0.4688178692484544,4930445N18Rik
ENSMUSG00000074146,0.4636837813253602,0.0,0.0,0.4585184888813515,0.468817745854584,4930579C12Rik
ENSMUSG00000064325,0.46367862428491285,0.0,0.0,0.45851330054763,0.4688126202649858,Hhip
ENSMUSG00000039396,0.46357766355485924,0.0,0.0,0.4584117272518849,0.4687122751867917,Neil3
ENSMUSG00000019577,0.4633138708516753,0.0,0.0,0.4581463346588113,0.46845009044862973,Pdk4
ENSMUSG00000028036,0.4633105148065601,0.0,0.0,0.45814295826538115,0.4684467548546708,Ptgfr
ENSMUSG00000040298,0.4632574854431744,0.0,0.0,0.4580896073950671,0.4683940486235829,Btbd16
ENSMUSG00000038408,0.4632068373699777,0.0,0.0,0.4580386522870123,0.46834370913825446,1700018A04Rik
ENSMUSG00000021835,0.46314382114231706,0.0,0.0,0.457975254094634,0.46828107680842024,Bmp4
ENSMUSG00000020177,0.46305348243129696,0.0,0.0,0.45788436789890624,0.4681912883550275,9530003J23Rik
ENSMUSG00000020838,0.46283394445279874,0.0,0.0,0.45766349989255095,0.467973087151172,Slc6a4
ENSMUSG00000108754,0.4628095613437765,0.0,0.0,0.4576389691026087,0.467948852473116,Gm44748
ENSMUSG00000018411,0.4624992495909455,0.0,0.0,0.45732677857538057,0.46764042905255937,Mapt
ENSMUSG00000006301,0.46245371857054063,0.0,0.0,0.4572809719958559,0.46759517499560527,Tmbim1
ENSMUSG00000003420,0.46244248087677703,0.0,0.0,0.45726966629446375,0.46758400565615493,Fcgrt
ENSMUSG00000054488,0.4624193799692505,0.0,0.0,0.4572464255914454,0.46756104525688175,Gm9946
ENSMUSG00000024696,0.4622378310346019,0.0,0.0,0.4570637782566197,0.4673806003284052,Lpxn
ENSMUSG00000001300,0.4620257773709454,0.0,0.0,0.45685044218679877,0.4671698356288155,Efnb2
ENSMUSG00000051331,0.4619380260806197,0.0,0.0,0.4567621603898843,0.4670826175619849,Cacna1c
ENSMUSG00000044390,0.4618703675416813,0.0,0.0,0.4566940928861019,0.4670153700839506,Tigd3
ENSMUSG00000041538,0.4617232935183226,0.0,0.0,0.45654613007677125,0.4668691894066799,H2-Ob
ENSMUSG00000103308,0.4617107518861947,0.0,0.0,0.45653351266730696,0.4668567239409876,Gm37800
ENSMUSG00000106741,0.4616108681926477,0.0,0.0,0.456433025544487,0.4667574467769053,4930513D17Rik
ENSMUSG00000028854,0.46143306611561374,0.0,0.0,0.4562541496351895,0.4665807240566431,Slc9a1
ENSMUSG00000104588,0.4613234396457673,0.0,0.0,0.45614386128694645,0.4664717628751637,Gm43666
ENSMUSG00000068082,0.4612246199275638,0.0,0.0,0.45604444507331093,0.46637354272866854,Grxcr1
ENSMUSG00000026012,0.46094887021763875,0.0,0.0,0.4557670315671305,0.4660994654114374,Cd28
ENSMUSG00000093812,0.46069704619371366,0.0,0.0,0.4555136889872653,0.46584916780982505,Gm5627
ENSMUSG00000097860,0.46066735051292973,0.0,0.0,0.4554838142901347,0.4658196520740035,Gm26857
ENSMUSG00000042092,0.4605880556583356,0.0,0.0,0.4554040414745728,0.4657408376610401,Lce1c
ENSMUSG00000097915,0.4603994021282249,0.0,0.0,0.4552142511432008,0.4655533268400451,A330009N23Rik
ENSMUSG00000100301,0.46039432088662224,0.0,0.0,0.4552091392892236,0.46554827637005763,6030407O03Rik
ENSMUSG00000049115,0.4603216684379104,0.0,0.0,0.45513604917700506,0.4654760638623738,Agtr1a
ENSMUSG00000029675,0.46030375508316695,0.0,0.0,0.45511802792168055,0.46545825896995513,Eln
ENSMUSG00000055407,0.4601266600479215,0.0,0.0,0.4549398663881485,0.46528223599061186,Map6
ENSMUSG00000053522,0.4599073909666411,0.0,0.0,0.45471927740416057,0.46506429370349,Lgals7
ENSMUSG00000024805,0.45988718201686535,0.0,0.0,0.4546989468374975,0.46504420700632726,Pcgf5
ENSMUSG00000029321,0.45977224722060805,0.0,0.0,0.45458332046971045,0.4649299673990212,Slc10a6
ENSMUSG00000071562,0.4596844937952731,0.0,0.0,0.45449503914298717,0.4648427446391097,Stfa1
ENSMUSG00000054364,0.4596661487337954,0.0,0.0,0.45447658373535743,0.4648245105018432,Rhob
ENSMUSG00000097542,0.4595188048625336,0.0,0.0,0.4543283537474339,0.4646780573929957,Gm26751
ENSMUSG00000074922,0.45951398008879296,0.0,0.0,0.45432349996267096,0.46467326178248963,Fam122a
ENSMUSG00000039176,0.45947472743269596,0.0,0.0,0.45428401129458945,0.4646342463769274,Polg
ENSMUSG00000023805,0.4594745623661537,0.0,0.0,0.45428384523560505,0.46463408230803654,Synj2
ENSMUSG00000055148,0.4593693766749109,0.0,0.0,0.45417802720174805,0.46452953228016874,Klf2
ENSMUSG00000110000,0.4592963316584404,0.0,0.0,0.45410454314826065,0.46445692860832427,Gm45586
ENSMUSG00000111857,0.4591982226733874,0.0,0.0,0.4540058445903771,0.46435941229751315,RP23-392I13.13
ENSMUSG00000032719,0.45901422230414435,0.0,0.0,0.4538207388391107,0.4641765231330484,Sbspon
ENSMUSG00000030602,0.45884846656674816,0.0,0.0,0.45365398770804743,0.46401176804158784,Pak4
ENSMUSG00000079022,0.45874942692332127,0.0,0.0,0.4535543534869524,0.4639133261171853,Col22a1
ENSMUSG00000023484,0.45867522400999283,0.0,0.0,0.45347970518664366,0.4638395709459405,Prph
ENSMUSG00000054074,0.4585968532339766,0.0,0.0,0.45340086408609925,0.46376167298325427,Skida1
ENSMUSG00000033684,0.4585641052318416,0.0,0.0,0.45336791957830597,0.46372912252717896,Qsox1
ENSMUSG00000044338,0.45838388030752025,0.0,0.0,0.45318661346139616,0.46354998452572116,Aplnr
ENSMUSG00000010051,0.4583754442595455,0.0,0.0,0.45317812681501535,0.46354159934456607,Hyal1
ENSMUSG00000024140,0.458230490636827,0.0,0.0,0.45303230392499244,0.4633975196038396,Epas1
ENSMUSG00000013465,0.4580810467911244,0.0,0.0,0.4528819641759433,0.4632489764243256,Nelfb
ENSMUSG00000026691,0.45803167197744854,0.0,0.0,0.45283229342937054,0.4631998991183051,Fmo3
ENSMUSG00000026980,0.45793166809982344,0.0,0.0,0.4527316902673574,0.46310049771635464,Ly75
ENSMUSG00000029781,0.45791358348866973,0.0,0.0,0.4527134972962905,0.4630825220424759,Fkbp9
ENSMUSG00000023433,0.4579103848159866,0.0,0.0,0.45271027945815556,0.4630793426373723,Cela3b
ENSMUSG00000025511,0.45784488156453823,0.0,0.0,0.45264438376138494,0.4630142339231731,Tspan4
ENSMUSG00000048473,0.45774905426944457,0.0,0.0,0.4525479824448523,0.46291898371170853,Sult6b2
ENSMUSG00000002325,0.4577462299143243,0.0,0.0,0.45254514117321926,0.46291617636338706,Irf9
ENSMUSG00000039457,0.4576872308716154,0.0,0.0,0.4524857887790992,0.46285753255854056,Ppl
ENSMUSG00000064090,0.45757129027519083,0.0,0.0,0.45236915393662186,0.46274228991768135,Vrk2
ENSMUSG00000034573,0.45756859571942254,0.0,0.0,0.45236644324811454,0.462739611580902,Ptpn13
ENSMUSG00000100832,0.45755350155105357,0.0,0.0,0.45235125871030774,0.46272460826515116,Gm29260
ENSMUSG00000042046,0.45740135091281525,0.0,0.0,0.4521981973080613,0.46257337326443004,Dstyk
ENSMUSG00000079105,0.45736875876941324,0.0,0.0,0.4521654101100242,0.4625409772203273,C7
ENSMUSG00000019988,0.4572888480577483,0.0,0.0,0.452085021215165,0.4624615472542672,Nedd1
ENSMUSG00000061906,0.4571726379178607,0.0,0.0,0.4519681158282997,0.4623460360904334,Ugt2b38
ENSMUSG00000110140,0.4571680646448573,0.0,0.0,0.4519635151985669,0.4623414903209767,5430421F17Rik
ENSMUSG00000032905,0.45709734361621107,0.0,0.0,0.45189237116109343,0.46227119457216714,Atg12
ENSMUSG00000078520,0.4567415597255853,0.0,0.0,0.45153446019883214,0.46191754919609374,Cela3a
ENSMUSG00000052783,0.45662762770274623,0.0,0.0,0.45141984738196667,0.46180430163793756,Grk4
ENSMUSG00000002249,0.4565780295950332,0.0,0.0,0.4513699529573963,0.4617550014459877,Tead3
ENSMUSG00000032531,0.45650981163086046,0.0,0.0,0.45130132748787377,0.46168719318727064,Amotl2
ENSMUSG00000028439,0.45617554941840566,0.0,0.0,0.45096506942440234,0.4613549376220184,Fam219a
ENSMUSG00000106708,0.4560713120256577,0.0,0.0,0.4508602099416581,0.46125132569136834,Gm43782
ENSMUSG00000029634,0.45604572915717334,0.0,0.0,0.4508344744162938,0.4612258963077661,Rnf6
ENSMUSG00000061186,0.45598143733898655,0.0,0.0,0.45076979899726344,0.4611619901719401,Sfmbt2
ENSMUSG00000085405,0.45593733676173015,0.0,0.0,0.4507254353230073,0.4611181541200501,4930441J16Rik
ENSMUSG00000030167,0.45593570623956464,0.0,0.0,0.45072379507390053,0.4611165333776453,Klrc1
ENSMUSG00000014867,0.4557016356478636,0.0,0.0,0.45048832849045883,0.46088386636671425,Surf4
ENSMUSG00000041238,0.4556690470602297,0.0,0.0,0.4504555456027404,0.4608514731367737,Rbbp8
ENSMUSG00000027702,0.45564626637218325,0.0,0.0,0.45043262909973963,0.4608288290031396,Lrrc34
ENSMUSG00000037111,0.45552633668446163,0.0,0.0,0.45031198452297055,0.4607096180993801,Setd7
ENSMUSG00000098630,0.4555231970066116,0.0,0.0,0.45030882613236783,0.46070649723629437,Gm27198
ENSMUSG00000028488,0.4554153141479003,0.0,0.0,0.45020030036172587,0.46059926079615815,Sh3gl2
ENSMUSG00000032419,0.4554127127877702,0.0,0.0,0.4501976835010773,0.4605966750211353,Tbx18
ENSMUSG00000037161,0.45535139730310276,0.0,0.0,0.4501360026866319,0.46053572686051314,Mgarp
ENSMUSG00000032041,0.4552981310539006,0.0,0.0,0.4500824191069849,0.46048277967494183,Tirap
ENSMUSG00000097504,0.455296557001296,0.0,0.0,0.45008083567762885,0.46048121505031564,4930516B21Rik
ENSMUSG00000101559,0.4552256484773167,0.0,0.0,0.4500095047801808,0.46041073120809956,Gm28258
ENSMUSG00000023043,0.4551732797045599,0.0,0.0,0.4499568241105037,0.46035867603778935,Krt18
ENSMUSG00000038402,0.45515202756983403,0.0,0.0,0.44993544541308217,0.4603375511580745,Foxf2
ENSMUSG00000069873,0.4549136081721219,0.0,0.0,0.44969560656770274,0.4601005589821198,4930438A08Rik
ENSMUSG00000033147,0.4547977481506921,0.0,0.0,0.44957905703667445,0.45998539225293317,Slc22a15
ENSMUSG00000026668,0.454743650252917,0.0,0.0,0.4495246372507398,0.45993161801060717,Ucma
ENSMUSG00000037627,0.45446729815875736,0.0,0.0,0.44924664143709614,0.45965691867462205,Rgs22
ENSMUSG00000029798,0.45438245096510643,0.0,0.0,0.44916128978217196,0.4595725787209512,Herc6
ENSMUSG00000028878,0.45432763092819267,0.0,0.0,0.4491061438619301,0.45951808636359504,Fam76a
ENSMUSG00000059043,0.45411746218842475,0.0,0.0,0.44889472612115955,0.45930917351773637,Olfr15
ENSMUSG00000111377,0.4540606494476833,0.0,0.0,0.4488375758512929,0.45925270017118686,RP23-402F24.3
ENSMUSG00000029490,0.4540099596253417,0.0,0.0,0.44878658491265067,0.4592023131298464,Mfsd7a
ENSMUSG00000040364,0.45383893841788686,0.0,0.0,0.44861454802690554,0.4590323132216205,Sec1
ENSMUSG00000030739,0.45371387698200644,0.0,0.0,0.4484887441084199,0.4589079983830675,Myh14
ENSMUSG00000060594,0.453618973365434,0.0,0.0,0.448393277192661,0.45881366119060846,Layn
ENSMUSG00000096257,0.4534319266550169,0.0,0.0,0.4482051206179701,0.45862773050959893,Ccer2
ENSMUSG00000031767,0.4533947547813565,0.0,0.0,0.4481677282356661,0.4585907803707576,Nudt7
ENSMUSG00000027719,0.4532342166541702,0.0,0.0,0.4480062379844049,0.45843119966697643,Adad1
ENSMUSG00000027416,0.4532264323311521,0.0,0.0,0.44799840750257547,0.458423461759882,Otor
ENSMUSG00000034837,0.45282766392215984,0.0,0.0,0.44759727558385415,0.45802707005070303,Gnat1
ENSMUSG00000043311,0.4527389213930054,0.0,0.0,0.44750800736198193,0.4579388561546674,D17H6S53E
ENSMUSG00000024713,0.4525869998192791,0.0,0.0,0.4473551860776966,0.45778783932955336,Pcsk5
ENSMUSG00000021680,0.45237838304473177,0.0,0.0,0.4471453343298477,0.4575804644552874,Crhbp
ENSMUSG00000051397,0.45231632471914346,0.0,0.0,0.4470829087414518,0.4575187754550739,Tacstd2
ENSMUSG00000069830,0.45199122303587647,0.0,0.0,0.4467558839308883,0.4571956077188624,Nlrp1a
ENSMUSG00000014542,0.4519754835776809,0.0,0.0,0.44674005140200035,0.45717996185581283,Clec4f
ENSMUSG00000097154,0.45194697865308836,0.0,0.0,0.4467113779302025,0.4571516264283836,Gm26510
ENSMUSG00000040562,0.45187812380266146,0.0,0.0,0.44664211599124354,0.45708318096193484,Gstm2
ENSMUSG00000048482,0.4515930969181422,0.0,0.0,0.44635540461812356,0.4567998480798563,Bdnf
ENSMUSG00000019124,0.45151482567696627,0.0,0.0,0.44627667098768187,0.4567220418438581,Scrn1
ENSMUSG00000035699,0.4513302918686552,0.0,0.0,0.4460910473623647,0.4565386040255317,Slc51a
ENSMUSG00000035916,0.45123151659999655,0.0,0.0,0.4459916889334081,0.45644041522463774,Ptprq
ENSMUSG00000046748,0.4511313676711295,0.0,0.0,0.44589094886612723,0.456340860789969,Tmem45a2
ENSMUSG00000006463,0.45109212178821034,0.0,0.0,0.44585147136692227,0.45630184783902156,Zdhhc24
ENSMUSG00000036412,0.4510918779834903,0.0,0.0,0.44585122612341077,0.4563016054812675,Arsi
ENSMUSG00000044629,0.45108907783061264,0.0,0.0,0.44584840944574056,0.4562988219470691,Cnrip1
ENSMUSG00000020844,0.45072525285025655,0.0,0.0,0.44548243827529127,0.45593715537107393,Nxn
ENSMUSG00000107322,0.45069614976874045,0.0,0.0,0.4454531635914571,0.4559082248702505,4933439J24Rik
ENSMUSG00000049439,0.45047503216501894,0.0,0.0,0.44523074256436684,0.45568841812976996,Cyp20a1
ENSMUSG00000056293,0.4502092113425275,0.0,0.0,0.44496335566280465,0.4554241723453909,Gsdmc2
ENSMUSG00000025754,0.45004205313054074,0.0,0.0,0.44479521311991677,0.4552580041065041,Agbl1
ENSMUSG00000042524,0.4497318930179122,0.0,0.0,0.4444832275725674,0.45494967991483154,Sun2
ENSMUSG00000085962,0.4496141415612224,0.0,0.0,0.4443647834279401,0.4548326251330021,Gm16984
ENSMUSG00000050312,0.4495573432185021,0.0,0.0,0.44430765102734937,0.45477616277242694,Nsun3
ENSMUSG00000058831,0.44952124996916004,0.0,0.0,0.44427134551875563,0.4547402830055312,Opn1sw
ENSMUSG00000089945,0.4494949511890432,0.0,0.0,0.4442448920901229,0.45471413976538233,Pakap
ENSMUSG00000022089,0.4494701395927284,0.0,0.0,0.4442199345989866,0.4546894749050771,Bin3
ENSMUSG00000024909,0.44945729360522785,0.0,0.0,0.44420701307891663,0.45467670488571976,Efemp2
ENSMUSG00000027744,0.44944224062159766,0.0,0.0,0.44419187158867485,0.45466174091915734,Stoml3
ENSMUSG00000022542,0.4492656451257153,0.0,0.0,0.44401423799312206,0.4544861895153365,Sept12
ENSMUSG00000106367,0.4491819772973364,0.0,0.0,0.44393007847555827,0.4544030162177575,Gm42709
ENSMUSG00000035151,0.4491080307665245,0.0,0.0,0.44385569746166537,0.4543295066828287,Elmod2
ENSMUSG00000034471,0.44906952760580066,0.0,0.0,0.4438169680989431,0.4542912310329941,Caskin2
ENSMUSG00000025366,0.44902525003326976,0.0,0.0,0.44377243042461223,0.4542472150678767,Esyt1
ENSMUSG00000024397,0.4489637080421316,0.0,0.0,0.4437105269575972,0.4541860366460427,Aif1
ENSMUSG00000078240,0.4489441312611418,0.0,0.0,0.44369083520003366,0.45416657550773937,Gm3550
ENSMUSG00000079604,0.4489108094509201,0.0,0.0,0.44365731769884503,0.45413345052248505,Gm13219
ENSMUSG00000042256,0.4488331625305444,0.0,0.0,0.4435792148338281,0.454056262190212,Ptchd4
ENSMUSG00000030236,0.4488179468000253,0.0,0.0,0.4435639097655133,0.4540411363156665,Slco1b2
ENSMUSG00000037887,0.44861949685882907,0.0,0.0,0.4433642949239191,0.4538438580380738,Dusp8
ENSMUSG00000027261,0.44860577348059516,0.0,0.0,0.4433504910087771,0.45383021566478027,Hao1
ENSMUSG00000022911,0.44857870998055455,0.0,0.0,0.4433232686914011,0.45380331190519657,Arl13b
ENSMUSG00000029617,0.448292793586692,0.0,0.0,0.44303567504026037,0.4535190825314294,Ccz1
ENSMUSG00000032714,0.4482401724444972,0.0,0.0,0.4429827453271409,0.45346677175900774,Syde1
ENSMUSG00000022687,0.44820071662495603,0.0,0.0,0.4429430581623066,0.45342754863397333,Boc
ENSMUSG00000067780,0.4481347781637782,0.0,0.0,0.4428767331234788,0.453361999006052,Pi15
ENSMUSG00000069893,0.44794872247890827,0.0,0.0,0.4426895869595659,0.4531770401701961,9930111J21Rik1
ENSMUSG00000037325,0.4474070920047336,0.0,0.0,0.44214478457810075,0.45263860019263746,Bbs7
ENSMUSG00000078817,0.4473870601328204,0.0,0.0,0.4421246354695941,0.45261868624613283,Nlrp12
ENSMUSG00000025004,0.44736087165237204,0.0,0.0,0.4420982937289919,0.452592651926494,Cyp2c40
ENSMUSG00000044313,0.44720562599551467,0.0,0.0,0.4419421397303278,0.45243831995379574,Mab21l3
ENSMUSG00000069520,0.4471744437706737,0.0,0.0,0.44191077509686694,0.45240732121129656,Tmem19
ENSMUSG00000097537,0.4471205404998649,0.0,0.0,0.4418565565350595,0.4523537350881091,2610020C07Rik
ENSMUSG00000048402,0.4470596971909529,0.0,0.0,0.4417953573876822,0.45229324971413115,Gli2
ENSMUSG00000078816,0.44702055709632327,0.0,0.0,0.44175598841044,0.45225433985121016,Prkcg
ENSMUSG00000048782,0.44683221814081525,0.0,0.0,0.44156654837392095,0.45206710847339826,Insc
ENSMUSG00000108449,0.4466473103368011,0.0,0.0,0.4413805600050767,0.4518832876205055,Gm44507
ENSMUSG00000070990,0.4465244449253232,0.0,0.0,0.44125697684255205,0.4517611442079248,Foxe1
ENSMUSG00000069132,0.44641551980585487,0.0,0.0,0.44114741557505044,0.4516528590052905,Nxph2
ENSMUSG00000019158,0.44638298631266976,0.0,0.0,0.44111469210915355,0.4516205166110041,Tmem160
ENSMUSG00000097043,0.44623625784148657,0.0,0.0,0.4409671070209907,0.4514746498390184,Gm10556
ENSMUSG00000104927,0.4460479095587702,0.0,0.0,0.44077765955789755,0.4512874072677486,Gm43388
ENSMUSG00000031523,0.44591303384631803,0.0,0.0,0.44064199701375,0.45115332306889483,Dlc1
ENSMUSG00000085912,0.445866808258974,0.0,0.0,0.44059550181311125,0.4511073687004254,Trp53cor1
ENSMUSG00000071317,0.44580972138006675,0.0,0.0,0.4405380820108548,0.45105061672837754,Bves
ENSMUSG00000050891,0.4453407070377364,0.0,0.0,0.44006633406997353,0.45058435230911414,Tatdn1
ENSMUSG00000040680,0.44533741544667055,0.0,0.0,0.4400630233045188,0.4505810800071831,Kremen2
ENSMUSG00000050447,0.445243774667805,0.0,0.0,0.4399688371034064,0.4504879879159569,Lypd6
ENSMUSG00000062028,0.4449751535226152,0.0,0.0,0.43969865198523933,0.4502209401221463,Irgc1
ENSMUSG00000044906,0.4449276765015984,0.0,0.0,0.4396508986415948,0.4501737410830528,4930503L19Rik
ENSMUSG00000109009,0.4442894242407891,0.0,0.0,0.4390089345633079,0.4495392229965382,Gm44929
ENSMUSG00000024366,0.4439729120530071,0.0,0.0,0.4386905836681709,0.44922456063763255,Gfra3
ENSMUSG00000036555,0.4439356734587567,0.0,0.0,0.43865312883173835,0.4491875395955545,Iqce
ENSMUSG00000000817,0.4439321826908068,0.0,0.0,0.4386496177940587,0.44918406922015003,Fasl
ENSMUSG00000020614,0.44386656352591947,0.0,0.0,0.43858361763048986,0.4491188333631406,Fam20a
ENSMUSG00000014603,0.44382668361281075,0.0,0.0,0.4385435061940537,0.449079186377251,Alx3
ENSMUSG00000097579,0.44371537061874367,0.0,0.0,0.43843154708239473,0.448968523421253,Gm26799
ENSMUSG00000058715,0.4435405926491022,0.0,0.0,0.43825575494284164,0.44879476578298416,Fcer1g
ENSMUSG00000010796,0.44347787874477285,0.0,0.0,0.43819267723219796,0.4487324178975329,Asz1
ENSMUSG00000025329,0.44344867854502334,0.0,0.0,0.43816330765847394,0.4487033881022563,Padi1
ENSMUSG00000099715,0.44335654067991837,0.0,0.0,0.43807063542729235,0.44861178785612693,Gm28077
ENSMUSG00000071724,0.4433013281473813,0.0,0.0,0.4380151027360012,0.4485568974325369,Smpd5
ENSMUSG00000040274,0.44322271486279213,0.0,0.0,0.43793603366924866,0.44847874270805915,Cdk6
ENSMUSG00000037990,0.4430976269081594,0.0,0.0,0.43781022065136804,0.448354384239808,Sh3rf3
ENSMUSG00000069041,0.4429937327386352,0.0,0.0,0.4377057244242565,0.44825109580431033,Slc25a31
ENSMUSG00000027912,0.44294381825218837,0.0,0.0,0.43765552073854713,0.4482014722842975,Lce1m
ENSMUSG00000040483,0.44293085816684086,0.0,0.0,0.4376424855692261,0.4481885877418554,Xaf1
ENSMUSG00000000724,0.4428575368559005,0.0,0.0,0.43756873951472236,0.4481156937715953,Cryba1
ENSMUSG00000040875,0.44277265965156326,0.0,0.0,0.43748337071345395,0.4480313111721632,Osbpl10
ENSMUSG00000021815,0.4427696250328622,0.0,0.0,0.4374803185204299,0.4480282942353599,Mss51
ENSMUSG00000097329,0.44259166727657484,0.0,0.0,0.4373013303742918,0.4478513731810611,4931403G20Rik
ENSMUSG00000020101,0.4423525539087628,0.0,0.0,0.4370608331805891,0.447613652131855,Vsir
ENSMUSG00000110464,0.44231818795385075,0.0,0.0,0.43702626840104414,0.44757948622324306,RP24-423G4.3
ENSMUSG00000032174,0.44229666380741345,0.0,0.0,0.43700461973436694,0.44755808736233976,Icam5
ENSMUSG00000031654,0.4422699126829361,0.0,0.0,0.436977713859386,0.44753149193965375,Cbln1
ENSMUSG00000026729,0.442190023230141,0.0,0.0,0.4368973623166707,0.44745206741867344,4930562F07Rik
ENSMUSG00000037499,0.44200372985212993,0.0,0.0,0.43670999172414665,0.44726685788782083,Nenf
ENSMUSG00000084773,0.44189626507977753,0.0,0.0,0.43660190576118507,0.4471600181357732,Gm12159
ENSMUSG00000027313,0.44164849782843285,0.0,0.0,0.4363527068955661,0.4469136913383646,Chac1
ENSMUSG00000032572,0.44162907808002294,0.0,0.0,0.43633317497300067,0.44689438445754576,Col6a4
ENSMUSG00000058351,0.4415196401859682,0.0,0.0,0.436223105026925,0.44678558252490114,Smim4
ENSMUSG00000028240,0.44147300180243315,0.0,0.0,0.4361761973343578,0.4467392151172653,Cyp7a1
ENSMUSG00000073602,0.4414594053639832,0.0,0.0,0.4361625223899508,0.4467256976708057,Serpinb3b
ENSMUSG00000094500,0.44125926358071627,0.0,0.0,0.43596122526930214,0.44652671838428526,Smim18
ENSMUSG00000031478,0.4412523941254416,0.0,0.0,0.4359543161688566,0.44651988882007393,Nek3
ENSMUSG00000032035,0.4412020598386381,0.0,0.0,0.43590369141062,0.44646984680675006,Ets1
ENSMUSG00000021950,0.441118114804468,0.0,0.0,0.4358192620171469,0.4463863891385311,Anxa8
ENSMUSG00000032462,0.44107760556342523,0.0,0.0,0.43577851907285353,0.4463461150522273,Pik3cb
ENSMUSG00000045975,0.441021407002367,0.0,0.0,0.4357219963307132,0.4462902426865232,C2cd2
ENSMUSG00000022894,0.4409686933523037,0.0,0.0,0.4356689786402463,0.4462378349668827,Adamts5
ENSMUSG00000028597,0.44079064341621466,0.0,0.0,0.43548990202429594,0.44606081809921655,Gpx7
ENSMUSG00000031494,0.44065047030867105,0.0,0.0,0.4353489209391875,0.4459214580038279,Cd209a
ENSMUSG00000038648,0.44054004289586807,0.0,0.0,0.43523785719031155,0.445811670896462,Creb3l2
ENSMUSG00000021751,0.4403712214736935,0.0,0.0,0.43506806324952874,0.4456438280666215,Acox2
ENSMUSG00000046991,0.4402107592010006,0.0,0.0,0.43490667696185836,0.4454842955879008,Wdr27
ENSMUSG00000024749,0.4401189973025318,0.0,0.0,0.4348143868096563,0.4453930652505698,Tmc1
ENSMUSG00000042331,0.44001734396207814,0.0,0.0,0.43471214840263783,0.4452920006428404,Specc1
ENSMUSG00000032841,0.43997548103025763,0.0,0.0,0.4346700445681527,0.44525038012416673,Prr5l
ENSMUSG00000037686,0.4398968234198877,0.0,0.0,0.43459093438073726,0.445172177930013,Aspg
ENSMUSG00000020033,0.4397467475225455,0.0,0.0,0.434439995209775,0.4450229707272254,4930463O16Rik
ENSMUSG00000024500,0.4397440255252206,0.0,0.0,0.4344372575576014,0.4450202644831185,Ppp2r2b
ENSMUSG00000068860,0.43970160883269666,0.0,0.0,0.43439459692934157,0.4449780932594293,Gm128
