,Notochord_1_corr,Notochord_1_pval,Notochord_1_qval,Notochord_1_ci_low,Notochord_1_ci_high,gene_annotation
ENSMUSG00000061171,0.4413467126163183,0.0,0.0,0.4360491790475269,0.4466136595479615,Slc38a11
ENSMUSG00000032849,0.4408082218448181,0.0,0.0,0.4355075817957904,0.446078294553881,Abcc4
ENSMUSG00000057816,0.4407435352449997,0.0,0.0,0.4354425222859275,0.4460139831866379,1700007G11Rik
ENSMUSG00000035200,0.440142866043287,0.0,0.0,0.43483839294695276,0.4454167957342907,Chrnb4
ENSMUSG00000034341,0.4399375288792013,0.0,0.0,0.4346318740392896,0.44521264772063635,Wbp2
ENSMUSG00000102476,0.4388706298717141,0.0,0.0,0.4335588438627999,0.44415191852105945,Gm37245
ENSMUSG00000021848,0.43824228235476514,0.0,0.0,0.43292689245727045,0.44352719776972377,Otx2
ENSMUSG00000064215,0.43798114408818783,0.0,0.0,0.43266425796848806,0.4432675652592289,Ifi27
ENSMUSG00000003051,0.43773795561834117,0.0,0.0,0.4324196769333941,0.44302577824704886,Elf3
ENSMUSG00000079502,0.43759621188573095,0.0,0.0,0.43227712189750733,0.4428848510068778,Cfap77
ENSMUSG00000110917,0.4371181239394607,0.0,0.0,0.431796299464193,0.44240951508366977,RP23-35O24.3
ENSMUSG00000021194,0.43511218627045206,0.0,0.0,0.42977892153842673,0.4404150918098903,Chga
ENSMUSG00000024565,0.4348470705944513,0.0,0.0,0.42951229783923284,0.44015149402336007,Sall3
ENSMUSG00000053134,0.43442866403312164,0.0,0.0,0.42909151320216204,0.43973548114087385,Supt7l
ENSMUSG00000039236,0.4334289243329879,0.0,0.0,0.4280861007133276,0.43874145167041734,Isg20
ENSMUSG00000062713,0.43337026347507934,0.0,0.0,0.42802710740889177,0.43868312546288085,Sim2
ENSMUSG00000020185,0.4312530726805854,0.0,0.0,0.4258979484140866,0.43657798292463174,E2f7
ENSMUSG00000045394,0.43063304995033297,0.0,0.0,0.4252744320049707,0.4359614775069436,Epcam
ENSMUSG00000028389,0.42949348212814115,0.0,0.0,0.42412845625778484,0.4348283612700555,Zfp37
ENSMUSG00000037033,0.4260546359556285,0.0,0.0,0.42067037720097955,0.4314088814773431,Clca3b
ENSMUSG00000003227,0.42545773581464796,0.0,0.0,0.42007015463407454,0.43081532719945054,Edar
ENSMUSG00000027360,0.42537271017875006,0.0,0.0,0.4199846561176724,0.4307307777889432,Hdc
ENSMUSG00000022471,0.4249226227536842,0.0,0.0,0.4195320670693676,0.4302832097198828,Xrcc6
ENSMUSG00000026322,0.42474514687334103,0.0,0.0,0.4193536055001104,0.4301067265329582,Htr4
ENSMUSG00000007589,0.42425078179212516,0.0,0.0,0.4188564969460278,0.42961512447230954,Tinf2
ENSMUSG00000083282,0.4234194837374104,0.0,0.0,0.41802059290272525,0.42878846539724064,Ctsf
ENSMUSG00000020193,0.422875424193168,0.0,0.0,0.4174735238272705,0.42824743705768903,Zpbp
ENSMUSG00000007946,0.422448069732768,0.0,0.0,0.41704380814993247,0.42782246088390363,Phox2a
ENSMUSG00000038425,0.4218592448782193,0.0,0.0,0.4164517338807776,0.42723690902845246,Poli
ENSMUSG00000029530,0.4215664561605297,0.0,0.0,0.4161573311235594,0.42694574610562436,Ccr9
ENSMUSG00000041930,0.42090606826090715,0.0,0.0,0.4154933069050922,0.4262890211076139,Fam222a
ENSMUSG00000007035,0.42036685451513045,0.0,0.0,0.4149511283447359,0.42575279395183246,Msh5
ENSMUSG00000020743,0.42019517967999803,0.0,0.0,0.4147785103793627,0.42558206919304614,Mif4gd
ENSMUSG00000045659,0.419898102734039,0.0,0.0,0.4144798023025117,0.4252866354130639,Plekha7
ENSMUSG00000030125,0.4189072439703397,0.0,0.0,0.41348351156975865,0.4243012488980474,Lrrc23
ENSMUSG00000041272,0.4185519721588628,0.0,0.0,0.4131262952922091,0.423947936046633,Tox
ENSMUSG00000004902,0.4175761529286268,0.0,0.0,0.4121451438200312,0.4229774890090435,Slc25a18
ENSMUSG00000005917,0.41589337490599954,0.0,0.0,0.41045320005710834,0.4213039461028731,Otx1
ENSMUSG00000008601,0.4156353170751643,0.0,0.0,0.4101937399516748,0.4210473012394717,Rab25
ENSMUSG00000029155,0.41422610052741937,0.0,0.0,0.4087768813238776,0.41964578541572023,Spata18
ENSMUSG00000074852,0.4140566788673172,0.0,0.0,0.4086065426711163,0.4194772878273201,Hpse2
ENSMUSG00000021743,0.4130454530890815,0.0,0.0,0.40758985154152144,0.418471569780625,Fezf2
ENSMUSG00000024924,0.4130287949719631,0.0,0.0,0.407573103505855,0.418455002282019,Vldlr
ENSMUSG00000047021,0.41263397757731335,0.0,0.0,0.40717615600794094,0.4180623315979515,Ccdc108
ENSMUSG00000019732,0.41221205458148524,0.0,0.0,0.40675195894872024,0.41764270044969787,Calr3
ENSMUSG00000047604,0.4117714447879766,0.0,0.0,0.4063089768877674,0.41720448153591727,Frat2
ENSMUSG00000097533,0.411598222273925,0.0,0.0,0.4061348224373164,0.41703219828685534,Gm26590
ENSMUSG00000028211,0.41058447330205516,0.0,0.0,0.4051156274577154,0.41602393833956774,Trp53inp1
ENSMUSG00000078439,0.41036839292616667,0.0,0.0,0.40489838802381006,0.41580902621891863,Smim24
ENSMUSG00000020422,0.4102528417614833,0.0,0.0,0.40478221729455116,0.4156940995411792,Tns3
ENSMUSG00000031027,0.4102216334749416,0.0,0.0,0.4047508417050746,0.41566305988750046,Stk33
ENSMUSG00000045404,0.4088736286326037,0.0,0.0,0.4033956227059401,0.41432232684333387,Kcnk13
ENSMUSG00000061517,0.40860050270538734,0.0,0.0,0.4031210380107217,0.41405067140990803,Sox21
ENSMUSG00000021902,0.40808816895394184,0.0,0.0,0.4026059705412424,0.41354109341435413,Phf7
ENSMUSG00000034450,0.40800440510524655,0.0,0.0,0.4025217600743418,0.41345777979219994,Gulo
ENSMUSG00000020811,0.40759597882944637,0.0,0.0,0.40211115745079734,0.41305154747929107,Wscd1
ENSMUSG00000109741,0.4056475629447709,0.0,0.0,0.4001523895670497,0.41111356811020183,Gm45455
ENSMUSG00000036840,0.4045245524255465,0.0,0.0,0.39902343526297435,0.4099965504502085,Siah1a
ENSMUSG00000056598,0.4037152575000888,0.0,0.0,0.3982098673029902,0.40919156408799195,Lrrc48
ENSMUSG00000029832,0.40273954227699316,0.0,0.0,0.3972290118710191,0.4082210320899969,Nfe2l3
ENSMUSG00000014725,0.4012419016286138,0.0,0.0,0.39572350592717026,0.40673132314838556,Adam28
ENSMUSG00000022262,0.4007573534343772,0.0,0.0,0.3952364193375954,0.4062493349358542,Dnah5
ENSMUSG00000030669,0.4007059391480261,0.0,0.0,0.39518473589018965,0.4061981921038895,Calca
ENSMUSG00000024026,0.40070316158100944,0.0,0.0,0.3951819437832124,0.40619542920074236,Glo1
ENSMUSG00000001604,0.4004358470780035,0.0,0.0,0.39491323042414883,0.40592952548631145,Tcea3
ENSMUSG00000062585,0.39864433125157883,0.0,0.0,0.39311236398680605,0.4041474406222441,Cnr2
ENSMUSG00000021136,0.3980781694284423,0.0,0.0,0.392543255972327,0.40358425052095803,Smoc1
ENSMUSG00000037287,0.3977591421964347,0.0,0.0,0.39222257045433584,0.40326689599018334,Tbcel
ENSMUSG00000034917,0.39729225943314456,0.0,0.0,0.3917532632860326,0.4028024587656884,Tjp3
ENSMUSG00000049760,0.3960910847928699,0.0,0.0,0.3905458644937861,0.4016075628548188,2410015M20Rik
ENSMUSG00000038128,0.3960589681402971,0.0,0.0,0.3905135816835401,0.4015756138232493,Camk4
ENSMUSG00000040195,0.39585465239229023,0.0,0.0,0.3903082092135608,0.40137236411138627,Nemp1
ENSMUSG00000087425,0.3956351116792267,0.0,0.0,0.3900875336501229,0.40115396826644195,Gm15404
ENSMUSG00000001911,0.39555939394222844,0.0,0.0,0.39001142466061794,0.4010786452392699,Nfix
ENSMUSG00000027276,0.39509763415524296,0.0,0.0,0.3895472804859509,0.400619290949548,Jag1
ENSMUSG00000028637,0.39485127615490473,0.0,0.0,0.38929965152080753,0.4003742151941948,Ccdc30
ENSMUSG00000060961,0.3945457425479958,0.0,0.0,0.388992542775955,0.40007027073211754,Slc4a4
ENSMUSG00000010136,0.3936080439905524,0.0,0.0,0.38805001774492,0.39913744175482935,Pifo
ENSMUSG00000028696,0.3935521204171124,0.0,0.0,0.38799380669189404,0.39908180823746686,Ipp
ENSMUSG00000029735,0.3928305073545889,0.0,0.0,0.38726848782908235,0.3983639342781198,Tpk1
ENSMUSG00000027547,0.39037007282183767,0.0,0.0,0.3847954696393855,0.39591619774581116,Sall4
ENSMUSG00000010342,0.3903137735906603,0.0,0.0,0.38473888340781753,0.39586018814572277,Tex14
ENSMUSG00000022132,0.3895207511917735,0.0,0.0,0.383941822817387,0.3950712410618306,Cldn10
ENSMUSG00000078851,0.38933655611104,0.0,0.0,0.3837566909769267,0.39488799138158936,Hist3h2a
ENSMUSG00000079658,0.38931164702256804,0.0,0.0,0.38373165524289526,0.39486321010770953,Tceb1
ENSMUSG00000075327,0.38897858435337374,0.0,0.0,0.3833968999675312,0.39453185568795324,Zbtb2
ENSMUSG00000027430,0.3882266890446213,0.0,0.0,0.38264118896057636,0.3937838114742798,Dtd1
ENSMUSG00000021255,0.38697987935680533,0.0,0.0,0.3813880684686262,0.3925433715361824,Esrrb
ENSMUSG00000098682,0.3867376128895178,0.0,0.0,0.38114457813924063,0.39230234042073275,Otx2os1
ENSMUSG00000034336,0.38654092025506787,0.0,0.0,0.38094689243958524,0.39210665018846336,Ina
ENSMUSG00000025340,0.38607084268946407,0.0,0.0,0.380474443609917,0.39163896623272226,Rabgef1
ENSMUSG00000020027,0.38581332484620573,0.0,0.0,0.3802156279794983,0.39138275843677783,Socs2
ENSMUSG00000048191,0.3854745850792122,0.0,0.0,0.37987518243427904,0.3910457405951724,Muc6
ENSMUSG00000042178,0.3848758788774453,0.0,0.0,0.37927346506149917,0.3904500741595974,Armc5
ENSMUSG00000053411,0.38458221545953153,0.0,0.0,0.3789783264062367,0.39015790003092155,Cbx7
ENSMUSG00000053153,0.38414218133714084,0.0,0.0,0.37853608387763404,0.38972009540257185,Spag16
ENSMUSG00000052214,0.3839981432265992,0.0,0.0,0.3783913234368024,0.389576786533429,Opa3
ENSMUSG00000029804,0.38364179385124325,0.0,0.0,0.37803318819943665,0.3892222401357983,Herc3
ENSMUSG00000028109,0.3830117045585168,0.0,0.0,0.3773999452920427,0.38859533478293123,Hormad1
ENSMUSG00000023403,0.38286077616077246,0.0,0.0,0.37724826227251895,0.38844516828257125,Stk31
ENSMUSG00000054405,0.3824862356934729,0.0,0.0,0.3768718504538217,0.38807251724109576,Dnajc8
ENSMUSG00000068154,0.38239788614157233,0.0,0.0,0.3767830597431287,0.3879846131155653,Insm1
ENSMUSG00000030525,0.38238272294145825,0.0,0.0,0.37676782083847077,0.3879695263525831,Chrna7
ENSMUSG00000060985,0.3818637388810068,0.0,0.0,0.37624624750468944,0.38745315666678204,Tdrd5
ENSMUSG00000000958,0.3814621019364875,0.0,0.0,0.3758426091893986,0.38705354055517316,Slc7a7
ENSMUSG00000026734,0.38064482880725786,0.0,0.0,0.3750212701438872,0.386240373042945,4921504E06Rik
ENSMUSG00000074569,0.3806329821017428,0.0,0.0,0.37500936456618356,0.38622858578606256,Gcnt7
ENSMUSG00000005763,0.3800384058947031,0.0,0.0,0.37441183599640854,0.38563699090841935,Cd247
ENSMUSG00000053113,0.37993706211200956,0.0,0.0,0.3743099894582031,0.38553615482544423,Socs3
ENSMUSG00000038302,0.3798227320130576,0.0,0.0,0.3741950923429981,0.38542239732292727,Lace1
ENSMUSG00000011884,0.3797129137077642,0.0,0.0,0.3740847295602238,0.3853131288575008,Gltp
ENSMUSG00000038257,0.3793859040975811,0.0,0.0,0.37375609958545747,0.3849877555936577,Glra3
ENSMUSG00000064181,0.3788739988429421,0.0,0.0,0.37324166062841474,0.3844784091015399,Rab3ip
ENSMUSG00000005370,0.37867424354373197,0.0,0.0,0.3730409175691858,0.3842796513551998,Msh6
ENSMUSG00000005883,0.3778527425778559,0.0,0.0,0.3722153599486986,0.38346224739937534,Spo11
ENSMUSG00000016559,0.3770142780765543,0.0,0.0,0.3713727642233229,0.3826279554466896,H3f3b
ENSMUSG00000026344,0.37694234993206277,0.0,0.0,0.371300482112226,0.38255638482023097,Lypd1
ENSMUSG00000011034,0.3769193113748068,0.0,0.0,0.37127733019406023,0.38253346076161854,Slc5a1
ENSMUSG00000021182,0.37660941248402596,0.0,0.0,0.3709659071318289,0.3822251013563427,Ccdc88c
ENSMUSG00000008590,0.3764936931754047,0.0,0.0,0.37084961900801183,0.38210995658612656,Htr3b
ENSMUSG00000086784,0.3764342070071194,0.0,0.0,0.37078984050591873,0.3820507656947106,Isoc2a
ENSMUSG00000069206,0.37585343252313297,0.0,0.0,0.3702062143701583,0.3814728716322773,Zfp874a
ENSMUSG00000036923,0.3755918475537121,0.0,0.0,0.3699433464526131,0.38121258259048396,Stox1
ENSMUSG00000022055,0.37550626022809014,0.0,0.0,0.36985733955879435,0.38112741908267156,Nefl
ENSMUSG00000097075,0.37539202967272883,0.0,0.0,0.3697425491705626,0.38101375403421056,D830044I16Rik
ENSMUSG00000032565,0.3751948439838083,0.0,0.0,0.36954439749951096,0.3808175441279276,Nudt16
ENSMUSG00000010592,0.3749358544543844,0.0,0.0,0.36928414000126475,0.38055983545104616,Dazl
ENSMUSG00000003068,0.37492685788008107,0.0,0.0,0.3692750993971916,0.3805508833542907,Stk11
ENSMUSG00000046634,0.37484204020986317,0.0,0.0,0.3691898666768331,0.38046648495653324,Pkd1l1
ENSMUSG00000042050,0.37481107613042064,0.0,0.0,0.3691587511002316,0.38043567391602373,Wdr60
ENSMUSG00000038172,0.37450984744964855,0.0,0.0,0.3688560492668712,0.38013593339640245,Ttc39b
ENSMUSG00000032454,0.37429857414773327,0.0,0.0,0.36864374345280804,0.3799257031436885,Rbp2
ENSMUSG00000034227,0.37280843453538326,0.0,0.0,0.36714633814458375,0.37844290379124035,Foxj1
ENSMUSG00000025374,0.37278847705671503,0.0,0.0,0.36712628355541566,0.3784230444246146,Nabp2
ENSMUSG00000022783,0.3724846564710763,0.0,0.0,0.36682098526829576,0.37812071679680437,Spag6l
ENSMUSG00000071573,0.3717463968259379,0.0,0.0,0.36607914001084474,0.3773860799096384,Rnls
ENSMUSG00000024668,0.3709086676142532,0.0,0.0,0.3652373508027693,0.3765524529715432,Sdhaf2
ENSMUSG00000028150,0.3708653685370622,0.0,0.0,0.36519384213168554,0.3765093656770505,Rorc
ENSMUSG00000087361,0.37074353784577907,0.0,0.0,0.36507142183862523,0.376388130748117,0610043K17Rik
ENSMUSG00000044633,0.37054284263978093,0.0,0.0,0.36486975579236064,0.37618841653706925,B530045E10Rik
ENSMUSG00000035164,0.3705032481423098,0.0,0.0,0.3648299698238721,0.37614901551491003,Zc3h12c
ENSMUSG00000062908,0.36945317025672847,0.0,0.0,0.3637748215339124,0.37510406129857143,Acadm
ENSMUSG00000105068,0.3693780179291803,0.0,0.0,0.3636993068847271,0.3750292751128118,Gm42950
ENSMUSG00000074637,0.3690525345155239,0.0,0.0,0.3633722551240455,0.3747053766036233,Sox2
ENSMUSG00000063704,0.36884543003874626,0.0,0.0,0.3631641534398665,0.37449927988022774,Mapk15
ENSMUSG00000062327,0.3687282616340729,0.0,0.0,0.36304642112074625,0.37438268135996,T
ENSMUSG00000031603,0.36803908604532065,0.0,0.0,0.36235393230226065,0.3736968541686602,Fgf20
ENSMUSG00000054320,0.36748517743949805,0.0,0.0,0.3617973653158782,0.3731456322740599,Lrrc36
ENSMUSG00000042502,0.3667208957999275,0.0,0.0,0.36102942230651724,0.3723850511904267,Cd2bp2
ENSMUSG00000068686,0.36656151819485144,0.0,0.0,0.3608692821593007,0.372226444313025,Cd59b
ENSMUSG00000021879,0.36642048373500674,0.0,0.0,0.3607275732000322,0.3720860916000555,Dnah12
ENSMUSG00000005483,0.3664194447454669,0.0,0.0,0.36072652924248455,0.37208505763192884,Dnajb1
ENSMUSG00000070732,0.36588489749951886,0.0,0.0,0.36018942790970937,0.3715530919762765,Rbm44
ENSMUSG00000020723,0.3649471368740107,0.0,0.0,0.359247195751018,0.37061985126389635,Cacng4
ENSMUSG00000102343,0.3646942503527233,0.0,0.0,0.3589931053778362,0.37036818166954427,Gm37381
ENSMUSG00000024335,0.3646465943199174,0.0,0.0,0.3589452225758282,0.3703207548712585,Brd2
ENSMUSG00000020424,0.3645556447409315,0.0,0.0,0.35885384030043377,0.370230242694826,Gatsl3
ENSMUSG00000050138,0.36304400755626876,0.0,0.0,0.35733502744444434,0.36872585962820165,Kcnk12
ENSMUSG00000046242,0.36251952369769963,0.0,0.0,0.3568080609409592,0.3682038857329353,Nme9
ENSMUSG00000034795,0.36240571502221364,0.0,0.0,0.35669371403191985,0.3680906212256695,Ccdc122
ENSMUSG00000058446,0.3623163976270807,0.0,0.0,0.3566039743493188,0.3680017307772469,Znrf2
ENSMUSG00000022375,0.36226324197565846,0.0,0.0,0.35655056743109137,0.36794882916620314,Lrrc6
ENSMUSG00000058966,0.36148990101686596,0.0,0.0,0.3557735751117372,0.36717917997935856,Fam57b
ENSMUSG00000032854,0.361402898838325,0.0,0.0,0.35568616264341535,0.36709259264393906,Ugt8a
ENSMUSG00000037579,0.36124956511522327,0.0,0.0,0.355532106063957,0.3669399898054968,Kcnh3
ENSMUSG00000027506,0.3611553073299739,0.0,0.0,0.3554374040763705,0.36684618115994483,Tpd52
ENSMUSG00000038791,0.3611509422916305,0.0,0.0,0.35543301847004793,0.3668418369182677,Scgb3a2
ENSMUSG00000071226,0.3601922006406547,0.0,0.0,0.3544697653465928,0.3658876570549009,Cecr2
ENSMUSG00000060548,0.3599264865423787,0.0,0.0,0.35420280304857943,0.3656232051314174,Tnfrsf19
ENSMUSG00000028528,0.35976859431912656,0.0,0.0,0.3540441695638608,0.3654660624800838,Dnajc6
ENSMUSG00000023055,0.35935919438075525,0.0,0.0,0.3536328491373587,0.365058604599646,Calcoco1
ENSMUSG00000047295,0.35918417325949287,0.0,0.0,0.35345700767073646,0.3648844130544663,Smgc
ENSMUSG00000034023,0.35917928036362995,0.0,0.0,0.3534520918470889,0.364879543344524,Fancd2
ENSMUSG00000037548,0.3591571410155845,0.0,0.0,0.35342984875948447,0.36485750890410545,H2-DMb2
ENSMUSG00000037035,0.35871656087273945,0.0,0.0,0.35298720551285856,0.3644190151288664,Inhbb
ENSMUSG00000031997,0.35851102559952736,0.0,0.0,0.3527807086573282,0.3642144523030943,Trpc6
ENSMUSG00000050334,0.35821012994872137,0.0,0.0,0.35247840629405847,0.36391497928497196,C130071C03Rik
ENSMUSG00000047394,0.35762759401843147,0.0,0.0,0.3518931503590556,0.3633351942286289,Odf3b
ENSMUSG00000032021,0.3575351047755835,0.0,0.0,0.3518002296734349,0.3632431413354301,Crtam
ENSMUSG00000057378,0.35751518350768746,0.0,0.0,0.35178021549182736,0.36322331403834496,Ryr3
ENSMUSG00000020758,0.3570041648670606,0.0,0.0,0.35126681522907055,0.36271470416150375,Itgb4
ENSMUSG00000041831,0.35625853587484496,0.0,0.0,0.3505177173938956,0.36197258370107716,Sytl3
ENSMUSG00000056383,0.35608383374988134,0.0,0.0,0.3503422035753309,0.3617987025836715,AI987944
ENSMUSG00000046213,0.35601902900148985,0.0,0.0,0.35027709783639827,0.36173420228220704,Cym
ENSMUSG00000030283,0.35550320505334543,0.0,0.0,0.34975888008349926,0.3612207996780029,St8sia1
ENSMUSG00000049971,0.3554444302985572,0.0,0.0,0.34969983279345584,0.3611623005994806,Glt1d1
ENSMUSG00000071235,0.35536204235065755,0.0,0.0,0.3496170628940698,0.3610802990070698,Vrtn
ENSMUSG00000037386,0.3542229269834697,0.0,0.0,0.3484726757662407,0.3599465164188495,Rims2
ENSMUSG00000030246,0.3541147732488559,0.0,0.0,0.3483640223934291,0.3598388681281907,Ldhb
ENSMUSG00000063409,0.3539680820707845,0.0,0.0,0.3482166537925354,0.35969286225082986,Lrrc43
ENSMUSG00000019876,0.35367391532620196,0.0,0.0,0.34792112943664105,0.35940006892731097,Pkib
ENSMUSG00000059991,0.35334697886722943,0.0,0.0,0.3475926854719223,0.3590746575635603,Nptx2
ENSMUSG00000040433,0.35319637810821347,0.0,0.0,0.3474413907670623,0.35892475885940706,Zbtb38
ENSMUSG00000028017,0.3531464873001002,0.0,0.0,0.3473912701356166,0.3588751005618827,Egf
ENSMUSG00000071267,0.3529352356215545,0.0,0.0,0.3471790456850088,0.3586648330390268,Zfp942
ENSMUSG00000034656,0.35235044285103934,0.0,0.0,0.34659156313480954,0.35808276160307656,Cacna1a
ENSMUSG00000044145,0.3522878295587532,0.0,0.0,0.3465286621177323,0.35802043941782696,1810024B03Rik
ENSMUSG00000044813,0.35223695342322575,0.0,0.0,0.3464775522309209,0.35796979978233606,Shb
ENSMUSG00000030553,0.35221360464719076,0.0,0.0,0.34645409618997847,0.35794655953286153,Pgpep1l
ENSMUSG00000048251,0.35194654809874887,0.0,0.0,0.34618581328882164,0.3576807437746083,Bcl11b
ENSMUSG00000056531,0.35191881865308927,0.0,0.0,0.3461579565605257,0.357653143111423,Ccdc18
ENSMUSG00000056895,0.3509733101237459,0.0,0.0,0.34520811407249546,0.356712019765236,Hist3h2ba
ENSMUSG00000069308,0.350969151322697,0.0,0.0,0.3452039362347002,0.35670788022660155,Hist1h2bp
ENSMUSG00000000386,0.3509174614440101,0.0,0.0,0.34515200976671745,0.35665642974230805,Mx1
ENSMUSG00000025218,0.35090755275266305,0.0,0.0,0.3451420557264167,0.3566465669376932,Poll
ENSMUSG00000040613,0.3507014528199873,0.0,0.0,0.3449350128334416,0.3564414211550961,Apobec1
ENSMUSG00000019761,0.3499789741079236,0.0,0.0,0.3442092330263726,0.3557222828242767,Krt10
ENSMUSG00000035580,0.34991567232602766,0.0,0.0,0.34414564233931766,0.3556592733941995,Kcnh8
