,Erythroid3_2_corr,Erythroid3_2_pval,Erythroid3_2_qval,Erythroid3_2_ci_low,Erythroid3_2_ci_high,gene_annotation
ENSMUSG00000069917,0.7203022893741651,0.0,0.0,0.7171308650568395,0.7234438835341078,Hba-a2
ENSMUSG00000055609,0.7096082300714543,0.0,0.0,0.7063362476186297,0.7128498913279628,Hba-x
ENSMUSG00000069919,0.7090884657990303,0.0,0.0,0.7058116346857475,0.7123349529230427,Hba-a1
ENSMUSG00000052187,0.7029943919061907,0.0,0.0,0.6996609798671858,0.7062972000759119,Hbb-y
ENSMUSG00000073940,0.6984283861537225,0.0,0.0,0.6950529044113086,0.7017730781525278,Hbb-bt
ENSMUSG00000006574,0.681736317281729,0.0,0.0,0.6782093999620459,0.6852318289737805,Slc4a1
ENSMUSG00000052217,0.6810034260026259,0.0,0.0,0.6774699445825804,0.6845054770192385,Hbb-bh1
ENSMUSG00000058794,0.6648998011606091,0.0,0.0,0.6612238909086946,0.6685437839336352,Nfe2
ENSMUSG00000071713,0.6648937099153625,0.0,0.0,0.661217746441567,0.6685377457392321,Csf2rb
ENSMUSG00000073063,0.6643053267396345,0.0,0.0,0.6606242246287254,0.667954484739299,Hbq1b
ENSMUSG00000026532,0.6622523082501369,0.0,0.0,0.6585533121690217,0.665919303711768,Spta1
ENSMUSG00000071714,0.66196068851592,0.0,0.0,0.6582591552411162,0.6656302132615842,Csf2rb2
ENSMUSG00000052305,0.6547982201416425,0.0,0.0,0.6510347256940981,0.658529520885028,Hbb-bs
ENSMUSG00000023216,0.6509608456157084,0.0,0.0,0.6471644352537924,0.6547249702125649,Epb42
ENSMUSG00000073400,0.6498559112694822,0.0,0.0,0.6460500593786017,0.653629451806438,Trim10
ENSMUSG00000027495,0.648473619312978,0.0,0.0,0.6446559787498927,0.6522589170868414,Fam210b
ENSMUSG00000051839,0.6470227850863899,0.0,0.0,0.6431927986085699,0.6508203964691607,Gypa
ENSMUSG00000028332,0.6456387209575924,0.0,0.0,0.6417969828158469,0.6494480538407684,Hemgn
ENSMUSG00000032126,0.638882665929635,0.0,0.0,0.6349839295593253,0.6427488589463575,Hmbs
ENSMUSG00000062729,0.6384614883146873,0.0,0.0,0.6345592187129633,0.6423312064541885,Ppox
ENSMUSG00000070803,0.6376527672250565,0.0,0.0,0.633743719922347,0.6415292476597453,Cited4
ENSMUSG00000034041,0.6277774706548148,0.0,0.0,0.6237863616352595,0.6317358419751216,Lyl1
ENSMUSG00000029866,0.626991943583166,0.0,0.0,0.6229943626136458,0.6309567746287233,Kel
ENSMUSG00000042453,0.6269641417942937,0.0,0.0,0.6229663319162777,0.6309292013193456,Reln
ENSMUSG00000001542,0.6267623378305703,0.0,0.0,0.6227628666894381,0.63072905551226,Ell2
ENSMUSG00000084833,0.6227385416792843,0.0,0.0,0.6187060593101115,0.6267382113945771,Gm12649
ENSMUSG00000026614,0.6196532673368678,0.0,0.0,0.6155956190293715,0.6236780611312638,Slc30a10
ENSMUSG00000008843,0.6115422794723606,0.0,0.0,0.6074190745409447,0.6156325343359855,Cldn13
ENSMUSG00000097615,0.6112311332555288,0.0,0.0,0.6071054309008023,0.6153238822924296,Gm2061
ENSMUSG00000034248,0.6090459266604035,0.0,0.0,0.6049027209043658,0.613156157133391,Slc25a37
ENSMUSG00000032131,0.6074151020374148,0.0,0.0,0.6032588747697231,0.6115383386083176,Abcg4
ENSMUSG00000028716,0.6050667935470986,0.0,0.0,0.600891877966955,0.6092086977003602,Pdzk1ip1
ENSMUSG00000027333,0.6049176029586864,0.0,0.0,0.6007415025633039,0.609060690668464,Smox
ENSMUSG00000044197,0.6026978966345838,0.0,0.0,0.5985042030770188,0.6068585595992164,Gpr146
ENSMUSG00000023926,0.6024626493030959,0.0,0.0,0.5982670950332897,0.6066251711720998,Rhag
ENSMUSG00000025648,0.6024418184111879,0.0,0.0,0.5982460994127736,0.606604504849545,Pfkfb4
ENSMUSG00000054191,0.6022814094516219,0.0,0.0,0.5980844221481981,0.6064453629731622,Klf1
ENSMUSG00000090523,0.6018847869049534,0.0,0.0,0.5976846650938621,0.6060518719474621,Gypc
ENSMUSG00000025573,0.6003645836732497,0.0,0.0,0.5961524670400924,0.6045436525427647,6030468B19Rik
ENSMUSG00000025889,0.5994365430670965,0.0,0.0,0.5952171190197134,0.6036229129909912,Snca
ENSMUSG00000028644,0.5979894617851786,0.0,0.0,0.5937586661984114,0.602187193863448,Ermap
ENSMUSG00000034663,0.5974292565334379,0.0,0.0,0.5931940661726448,0.6016313799262469,Bmp2k
ENSMUSG00000038683,0.5961472608270221,0.0,0.0,0.5919020289682415,0.6003594181651584,Pak1ip1
ENSMUSG00000042770,0.5939740301978225,0.0,0.0,0.5897118258972468,0.598203148329799,Hebp1
ENSMUSG00000005161,0.5922288095372205,0.0,0.0,0.5879530208439532,0.5964715037570123,Prdx2
ENSMUSG00000036533,0.588881396297269,0.0,0.0,0.5845796652527907,0.5931500195435595,Cdc42ep3
ENSMUSG00000001348,0.5873707554998818,0.0,0.0,0.5830573657380906,0.5916510325672575,Acp5
