,Erythroid3_4_corr,Erythroid3_4_pval,Erythroid3_4_qval,Erythroid3_4_ci_low,Erythroid3_4_ci_high,gene_annotation
ENSMUSG00000052217,0.7247570983982186,0.0,0.0,0.7216280124409764,0.7278565712647406,Hbb-bh1
ENSMUSG00000051839,0.6978290268448122,0.0,0.0,0.6944480433896989,0.7011791967167929,Gypa
ENSMUSG00000073940,0.6926522927704984,0.0,0.0,0.6892239892577138,0.6960495821714802,Hbb-bt
ENSMUSG00000055609,0.6916265391082945,0.0,0.0,0.6881889015837626,0.6950331239270419,Hba-x
ENSMUSG00000069919,0.6901275714627284,0.0,0.0,0.6866763190050819,0.6935477154916235,Hba-a1
ENSMUSG00000069917,0.6895040492171987,0.0,0.0,0.686047142186323,0.6929298248762923,Hba-a2
ENSMUSG00000028332,0.6828516124624301,0.0,0.0,0.6793346979270323,0.6863371594362889,Hemgn
ENSMUSG00000070803,0.6812937437758566,0.0,0.0,0.6777628617167107,0.6847932052233204,Cited4
ENSMUSG00000052305,0.681204019843035,0.0,0.0,0.6776723343207759,0.6847042817242647,Hbb-bs
ENSMUSG00000027495,0.6790840895659316,0.0,0.0,0.675533451558475,0.6826032331803067,Fam210b
ENSMUSG00000026532,0.677438223384834,0.0,0.0,0.6738729122996495,0.6809719862336729,Spta1
ENSMUSG00000023216,0.6772249517895325,0.0,0.0,0.6736577420006044,0.6807606064345014,Epb42
ENSMUSG00000006574,0.6764558263338767,0.0,0.0,0.6728817742361869,0.6799982985086359,Slc4a1
ENSMUSG00000073063,0.67169949731718,0.0,0.0,0.6680833065793096,0.6752839594784689,Hbq1b
ENSMUSG00000034041,0.6705700860723368,0.0,0.0,0.6669439335168004,0.674164475907816,Lyl1
ENSMUSG00000058794,0.6652705034015953,0.0,0.0,0.6615978330660772,0.6689112566912461,Nfe2
ENSMUSG00000052187,0.6612134173818133,0.0,0.0,0.6575053877461987,0.6648894183525788,Hbb-y
ENSMUSG00000073400,0.6598296529966886,0.0,0.0,0.656109613278385,0.663517627267001,Trim10
ENSMUSG00000032126,0.6558589258595754,0.0,0.0,0.6521045643687923,0.6595811199703251,Hmbs
ENSMUSG00000029866,0.6554991222704064,0.0,0.0,0.6517416610997644,0.6592244070888925,Kel
ENSMUSG00000054191,0.6508347270409566,0.0,0.0,0.6470372381909983,0.6545999271843744,Klf1
ENSMUSG00000027333,0.6450081632244937,0.0,0.0,0.6411610796503385,0.6488228280099133,Smox
ENSMUSG00000001542,0.6439776376715602,0.0,0.0,0.6401218293869784,0.6478010053399786,Ell2
ENSMUSG00000042453,0.6433426838519923,0.0,0.0,0.6394815069007747,0.6471714069140481,Reln
ENSMUSG00000025573,0.6387687958329857,0.0,0.0,0.6348691039814418,0.6426359421329108,6030468B19Rik
