,Gut_corr,Gut_pval,Gut_qval,Gut_ci_low,Gut_ci_high,gene_annotation
ENSMUSG00000027679,0.48662586046177486,0.0,0.0,0.4816032677654628,0.4916164883092118,Dnajc19
ENSMUSG00000029014,0.486540161402176,0.0,0.0,0.4815170226868037,0.4915313374056805,Dnajc2
ENSMUSG00000024985,0.48630320746945516,0.0,0.0,0.4812785595430051,0.4912958986023676,Tcf7l2
ENSMUSG00000029369,0.48604871114709913,0.0,0.0,0.4810224431066213,0.49104302876622496,Afm
ENSMUSG00000063457,0.4858689118645731,0.0,0.0,0.4808414997457704,0.4908643780737135,Rps15
ENSMUSG00000001525,0.48363313513807404,0.0,0.0,0.4785915323467605,0.4886428487984682,Tubb5
ENSMUSG00000039117,0.48291163912396906,0.0,0.0,0.4778654710640893,0.4879259366424216,Taf4
ENSMUSG00000000628,0.4828102821613164,0.0,0.0,0.4777634733172263,0.48782522308586557,Hk2
ENSMUSG00000105704,0.4823290242783346,0.0,0.0,0.47727917475267806,0.48734701836850003,Gm43055
ENSMUSG00000026749,0.48058867956972395,0.0,0.0,0.4755278598095723,0.4856176895208074,Nek6
ENSMUSG00000036093,0.48049377802248977,0.0,0.0,0.47543236120535975,0.4855233875402116,Arl5a
ENSMUSG00000031889,0.48039386414148716,0.0,0.0,0.47533181886202985,0.4854241047661617,D230025D16Rik
ENSMUSG00000004446,0.48032304504785867,0.0,0.0,0.4752605543935251,0.4853537329234231,Bid
ENSMUSG00000029672,0.47997213186935533,0.0,0.0,0.4749074353337872,0.48500503494027414,Fam3c
ENSMUSG00000024913,0.47977188606607735,0.0,0.0,0.47470593149285706,0.4848060525033553,Lrp5
ENSMUSG00000061032,0.4797504285128956,0.0,0.0,0.4746843391648079,0.4847847302966336,Rrp1
ENSMUSG00000021810,0.4797347935263982,0.0,0.0,0.47466860597881827,0.48476919392618967,Ecd
ENSMUSG00000024194,0.47812375611569663,0.0,0.0,0.4730474673934012,0.4831683009371492,Cuta
ENSMUSG00000023791,0.47756708242343954,0.0,0.0,0.47248731135807454,0.482615124680478,Pigx
ENSMUSG00000034880,0.477406597205006,0.0,0.0,0.47232582296607173,0.48245564700087856,Mrpl34
ENSMUSG00000001120,0.4773223159729715,0.0,0.0,0.47224101503891425,0.48237189475899483,Pcbp3
ENSMUSG00000062352,0.4771701859811902,0.0,0.0,0.4720879345857897,0.4822207193755788,Itgb1bp1
ENSMUSG00000026827,0.47549274449061274,0.0,0.0,0.47040003327911095,0.4805537838054097,Gpd2
ENSMUSG00000052056,0.4747722484897813,0.0,0.0,0.46967505600980236,0.4798377890880693,Zfp217
ENSMUSG00000019889,0.4738222573460363,0.0,0.0,0.4687191667145845,0.47889372268057534,Ptprk
ENSMUSG00000037958,0.47361657784933714,0.0,0.0,0.4685122118021366,0.47868932438450423,Nsrp1
ENSMUSG00000029247,0.4735147484281283,0.0,0.0,0.46840975114541217,0.478588129066664,Paics
ENSMUSG00000000305,0.4728602230020618,0.0,0.0,0.4677511716266439,0.47793767622740013,Cdh4
ENSMUSG00000035953,0.4722279633400565,0.0,0.0,0.4671150011716372,0.4773093453226947,Tmem55b
ENSMUSG00000057411,0.47191259798335533,0.0,0.0,0.4667976871257262,0.4769959376520779,Fam173a
ENSMUSG00000020091,0.4718344679495134,0.0,0.0,0.4667190745183984,0.4769182924243949,Eif4ebp2
ENSMUSG00000029730,0.47170290872923176,0.0,0.0,0.4665867028996329,0.47678754936544293,Mcm7
ENSMUSG00000022100,0.4715747749635332,0.0,0.0,0.4664577781084774,0.47666021029412536,Xpo7
ENSMUSG00000027381,0.4713979130102321,0.0,0.0,0.46627982466657614,0.4764844449001769,Bcl2l11
ENSMUSG00000093674,0.471364144094624,0.0,0.0,0.46624584739605224,0.4764508853085283,Rpl41
ENSMUSG00000021846,0.471072317627563,0.0,0.0,0.46595222098268707,0.47616086717367917,Peli2
ENSMUSG00000034177,0.4710390682867889,0.0,0.0,0.4659187666360244,0.4761278237955596,Rnf43
ENSMUSG00000015222,0.4710387082679875,0.0,0.0,0.4659184043975305,0.47612746600681183,Map2
ENSMUSG00000021242,0.47098400466989304,0.0,0.0,0.46586336354487307,0.47607310123799296,Npc2
ENSMUSG00000038916,0.47051180961530115,0.0,0.0,0.46538825899564273,0.47560382930102085,Soga3
ENSMUSG00000031754,0.4704071878661209,0.0,0.0,0.4652829930047476,0.47549985481926027,Nudt21
ENSMUSG00000021175,0.46983486105234495,0.0,0.0,0.4647071444716163,0.4749310663238128,Cdca7l
ENSMUSG00000017299,0.46938485533286095,0.0,0.0,0.4642543727615183,0.474483839702099,Dnttip1
ENSMUSG00000002658,0.46927097005837165,0.0,0.0,0.46413978790865495,0.47437065733086453,Gtf2f1
ENSMUSG00000001211,0.4691311291569618,0.0,0.0,0.4639990882226647,0.4742316793009892,Agpat3
ENSMUSG00000024454,0.468509307964452,0.0,0.0,0.463373451465791,0.47361369190337854,Hdac3
ENSMUSG00000027674,0.46842731996062825,0.0,0.0,0.4632909607564428,0.47353220901578413,Pex5l
ENSMUSG00000025938,0.4681641462567205,0.0,0.0,0.46302617401695,0.47327065609658026,Slco5a1
ENSMUSG00000043531,0.4676973557731736,0.0,0.0,0.4625565247524461,0.472806738179764,Sorcs1
ENSMUSG00000062997,0.46751694169960106,0.0,0.0,0.46237500653581803,0.4726274335915383,Rpl35
ENSMUSG00000031590,0.46582872365518974,0.0,0.0,0.4606764773984832,0.4709495770107419,Frg1
ENSMUSG00000062006,0.4656348634669381,0.0,0.0,0.4604814355900206,0.4707569042707617,Rpl34
ENSMUSG00000064307,0.465432689221403,0.0,0.0,0.4602780295783441,0.470555967879002,Lrrc51
ENSMUSG00000068748,0.4653474325015405,0.0,0.0,0.4601922535859015,0.47047123300181504,Ptprz1
ENSMUSG00000071226,0.4646957298163617,0.0,0.0,0.459536584758688,0.46982351616217405,Cecr2
ENSMUSG00000023927,0.4639088395202051,0.0,0.0,0.4587449130877083,0.46904143116740016,Satb1
ENSMUSG00000068184,0.4635108963141429,0.0,0.0,0.4583445549840233,0.4686459150155023,Ndufaf2
ENSMUSG00000063681,0.4634263805137907,0.0,0.0,0.45825952657386837,0.46856191441165923,Crb1
ENSMUSG00000003072,0.4630453994526687,0.0,0.0,0.4578762359398201,0.4681832546050569,Atp5d
ENSMUSG00000027466,0.46234278211178054,0.0,0.0,0.4571693642514341,0.46748491324623564,Rbck1
ENSMUSG00000040463,0.4622413780244721,0.0,0.0,0.457067346702168,0.4673841257529954,Mybbp1a
ENSMUSG00000063146,0.4619065795166115,0.0,0.0,0.45673052373827794,0.467051362059653,Clip2
ENSMUSG00000045948,0.46179053818938376,0.0,0.0,0.4566137810799138,0.46693602566005926,Mrps12
ENSMUSG00000015568,0.4612824560945417,0.0,0.0,0.4561026303351809,0.46643102800002145,Lpl
ENSMUSG00000032498,0.46117035914651544,0.0,0.0,0.4559898568184032,0.466319611111617,Mlh1
ENSMUSG00000024968,0.46109318856402665,0.0,0.0,0.4559122205643022,0.4662429086056896,Rcor2
ENSMUSG00000021392,0.46086772185935815,0.0,0.0,0.4556853937741759,0.466018809021061,Nol8
ENSMUSG00000086290,0.45960652802360613,0.0,0.0,0.4544166044353923,0.46476525026065024,Snhg12
ENSMUSG00000010307,0.4588447042718813,0.0,0.0,0.45365020282413004,0.4640080284550621,Tmem86a
ENSMUSG00000043668,0.4578072189077379,0.0,0.0,0.4526064954845048,0.4629767980897152,Tox3
ENSMUSG00000062901,0.4576923847422705,0.0,0.0,0.45249097351498546,0.4628626553991404,Klhl24
ENSMUSG00000001627,0.457380878943043,0.0,0.0,0.4521776028177763,0.46255302447132185,Ifrd1
ENSMUSG00000040302,0.45654400271752205,0.0,0.0,0.4513357228099677,0.4617211789356618,Rbm48
ENSMUSG00000035203,0.454631408885224,0.0,0.0,0.44941172815872316,0.4598200480361714,Epn1
ENSMUSG00000020075,0.4541439229510117,0.0,0.0,0.44892134410387874,0.45933547619178705,Ddx21
ENSMUSG00000079038,0.4540080799241644,0.0,0.0,0.44878469404600696,0.4592004446558783,D130040H23Rik
ENSMUSG00000031584,0.4538860802517951,0.0,0.0,0.4486619697929205,0.4590791735733312,Gsr
ENSMUSG00000097861,0.453652466963739,0.0,0.0,0.4484269695781713,0.458846954898611,Gm26858
ENSMUSG00000032350,0.4535908718078666,0.0,0.0,0.448365008861541,0.45878572733230905,Gclc
ENSMUSG00000071632,0.4529175320625291,0.0,0.0,0.4476876761910701,0.45811640274840537,2510002D24Rik
ENSMUSG00000033579,0.4527392868367633,0.0,0.0,0.4475083749703406,0.457939219421712,Fa2h
ENSMUSG00000022013,0.4524413088366101,0.0,0.0,0.44720863257027443,0.45764301570813765,Dnajc15
ENSMUSG00000004815,0.4519347579234683,0.0,0.0,0.44669908494373706,0.45713947836293634,Dgkq
ENSMUSG00000022272,0.45144922906271595,0.0,0.0,0.4462106869222924,0.45665683487415903,Myo10
ENSMUSG00000034892,0.4514250046878844,0.0,0.0,0.4461863194788421,0.4566327543782117,Rps29
ENSMUSG00000006333,0.45062490136014666,0.0,0.0,0.4453814951237393,0.4558373989168105,Rps9
ENSMUSG00000032312,0.45059547472528644,0.0,0.0,0.44535189501792355,0.4558081467428458,Csk
ENSMUSG00000028957,0.4499958856975868,0.0,0.0,0.4447487738897539,0.45521211003022266,Per3
ENSMUSG00000029086,0.44955232365028286,0.0,0.0,0.44430260193873305,0.45477117289469904,Prom1
ENSMUSG00000078974,0.4495218626793469,0.0,0.0,0.44427196183205986,0.45474089209183355,Sec61g
ENSMUSG00000028689,0.4484548518632567,0.0,0.0,0.4431986838584848,0.4536801847304159,Ccdc163
ENSMUSG00000024878,0.44827608715010486,0.0,0.0,0.4430188706329847,0.45350247463656923,Cbwd1
ENSMUSG00000029249,0.4482378037398505,0.0,0.0,0.4429803627332476,0.4534644170245967,Rest
ENSMUSG00000026851,0.4478193359223391,0.0,0.0,0.44255944233384986,0.45304841611728996,BC005624
ENSMUSG00000025986,0.4474472777501289,0.0,0.0,0.4421852055267118,0.4526785493532712,Slc39a10
ENSMUSG00000028234,0.4473264596494748,0.0,0.0,0.4420636803540659,0.4525584424793398,Rps20
ENSMUSG00000019303,0.4471485265498043,0.0,0.0,0.44188470627619547,0.4523815564828279,Psmc3ip
ENSMUSG00000041406,0.44694701551564736,0.0,0.0,0.44168201682971336,0.4521812308064014,BC055324
ENSMUSG00000005362,0.44653305216460776,0.0,0.0,0.4412656343568107,0.45176970087454205,Crbn
ENSMUSG00000040003,0.44642091289324604,0.0,0.0,0.4411528401556314,0.45165822041282716,Magi2
ENSMUSG00000032475,0.4463873399124315,0.0,0.0,0.44111907113006316,0.4516248446388987,Nck1
ENSMUSG00000038644,0.4458818634131925,0.0,0.0,0.4406106447742439,0.4511223355247564,Pold1
ENSMUSG00000015749,0.4455922139815539,0.0,0.0,0.44031930653236123,0.45083438497411565,Anp32e
ENSMUSG00000044367,0.4454629754426883,0.0,0.0,0.44018931482232776,0.4507059041061118,Slc16a13
ENSMUSG00000027459,0.4453772486465171,0.0,0.0,0.4401030885529262,0.45062067977003767,Fam110a
ENSMUSG00000028524,0.4451262854549996,0.0,0.0,0.4398506637243652,0.4503711869692614,Sgip1
ENSMUSG00000024335,0.4448077535193928,0.0,0.0,0.4395302778244007,0.4500545201293829,Brd2
ENSMUSG00000042462,0.4446381955671653,0.0,0.0,0.4393597335347991,0.44988595444938284,Dctpp1
ENSMUSG00000066149,0.44460943538555464,0.0,0.0,0.4393308060897728,0.44985736253850434,Cdc26
ENSMUSG00000054256,0.44432715783357335,0.0,0.0,0.4390468874494849,0.44957673597158976,Msi1
ENSMUSG00000039660,0.4437701486992016,0.0,0.0,0.4384866431023761,0.4490229816325321,Spout1
ENSMUSG00000035164,0.44293673910475895,0.0,0.0,0.43764840057795507,0.44819443440070694,Zc3h12c
ENSMUSG00000030539,0.4422763833297219,0.0,0.0,0.4369842219368458,0.4475379249256501,Sema4b
ENSMUSG00000059602,0.4421122733645198,0.0,0.0,0.43681916281785377,0.4473747699534308,Syn3
ENSMUSG00000024570,0.4413768147393963,0.0,0.0,0.43607945493892636,0.4466435868259376,Rbfa
ENSMUSG00000021917,0.44129693219624355,0.0,0.0,0.43599911128997976,0.4465641682465033,Spcs1
ENSMUSG00000022677,0.44063152137458106,0.0,0.0,0.4353298628007198,0.44590261895504657,Fopnl
ENSMUSG00000078521,0.4405380515634298,0.0,0.0,0.43523585438433554,0.4458096911091663,Aunip
ENSMUSG00000049401,0.43988335102602416,0.0,0.0,0.43457738447816,0.4451587835312944,Ogfr
ENSMUSG00000006519,0.4394297835187716,0.0,0.0,0.4341212089303006,0.44470784046510553,Cyba
ENSMUSG00000024736,0.4392163995992523,0.0,0.0,0.43390659898201334,0.4444956903062108,Tmem132a
ENSMUSG00000022205,0.43900787453293805,0.0,0.0,0.4336968763863206,0.4442883703350509,Sub1
ENSMUSG00000041712,0.4387899221073081,0.0,0.0,0.43347767290638306,0.44407167688208704,Ubr7
ENSMUSG00000014074,0.43859913092603864,0.0,0.0,0.4332857870932693,0.4438819872730694,Rnf168
ENSMUSG00000054499,0.4381433897935504,0.0,0.0,0.4328274331734107,0.44342887553980004,Dedd2
ENSMUSG00000024420,0.4380928840140243,0.0,0.0,0.4327766380108274,0.4433786609871696,Zfp521
ENSMUSG00000005763,0.4379758200264195,0.0,0.0,0.43265890341127256,0.443262271887444,Cd247
ENSMUSG00000030170,0.43731161137176555,0.0,0.0,0.4319908932090297,0.4426018891002058,Wnt5b
ENSMUSG00000034612,0.4371621373945187,0.0,0.0,0.4318405645336014,0.44245327530782946,Chst11
ENSMUSG00000024059,0.4370879834528757,0.0,0.0,0.43176598668647403,0.4423795479954856,Clip4
ENSMUSG00000032299,0.43706200713405124,0.0,0.0,0.43173986188966423,0.44235372110909943,Commd4
ENSMUSG00000021301,0.43695936184348594,0.0,0.0,0.43163662997645486,0.4422516662141839,Hecw1
ENSMUSG00000055762,0.43678042021607283,0.0,0.0,0.4314566660226454,0.4420737534963358,Eef1d
ENSMUSG00000031442,0.43579566579873125,0.0,0.0,0.43046629310446294,0.44109465393758995,Mcf2l
ENSMUSG00000040820,0.4352836140958225,0.0,0.0,0.4299513249696414,0.44058553765813846,Hlcs
ENSMUSG00000047675,0.43525468873544787,0.0,0.0,0.42992223496606674,0.4405567780155392,Rps8
ENSMUSG00000029726,0.4350530634207747,0.0,0.0,0.4297194623073164,0.4403563075405344,Mepce
ENSMUSG00000030720,0.434985410321155,0.0,0.0,0.4296514243498667,0.44028904181585227,Cln3
ENSMUSG00000060512,0.4349672892779236,0.0,0.0,0.42963320023183615,0.44027102452180783,0610040J01Rik
ENSMUSG00000031647,0.43282531680756925,0.0,0.0,0.427479074561345,0.43814128548544085,Mfap3l
ENSMUSG00000068479,0.43269180671755025,0.0,0.0,0.42734480896693355,0.4380085359348291,Mfap1a
ENSMUSG00000024982,0.43223117039760145,0.0,0.0,0.42688156781748937,0.4375505218467448,Zdhhc6
ENSMUSG00000019362,0.43172700706889905,0.0,0.0,0.4263745567386169,0.4370492253692703,D8Ertd738e
ENSMUSG00000055717,0.4314797464673633,0.0,0.0,0.4261259007228078,0.43680336957059795,Slain1
ENSMUSG00000078812,0.4313596212156862,0.0,0.0,0.4260050978366933,0.4366839265194822,Eif5a
ENSMUSG00000020659,0.4312867339289168,0.0,0.0,0.42593179948102133,0.43661145307372706,Cbll1
ENSMUSG00000021477,0.4309348338337558,0.0,0.0,0.42557791573258197,0.4362615500322524,Ctsl
ENSMUSG00000021957,0.4306250070059611,0.0,0.0,0.425266343773962,0.4359534801563473,Tkt
ENSMUSG00000049939,0.43000831958312186,0.0,0.0,0.42464618657703557,0.43534028610006403,Lrrc4
ENSMUSG00000049882,0.42949634390312696,0.0,0.0,0.4241313341033505,0.43483120686445714,Vcpkmt
ENSMUSG00000036902,0.429448159826493,0.0,0.0,0.42408287945872664,0.43478329520821285,Neto2
ENSMUSG00000037474,0.42943157327799575,0.0,0.0,0.42406619977890997,0.4347668024288114,Dtl
ENSMUSG00000054717,0.42906596598257385,0.0,0.0,0.4236985405703188,0.43440326112016575,Hmgb2
ENSMUSG00000022945,0.4289648850069184,0.0,0.0,0.42359689260573286,0.4343027510296568,Chaf1b
ENSMUSG00000030086,0.42845325373082027,0.0,0.0,0.4230823935333416,0.433794007305641,Chchd6
ENSMUSG00000027430,0.42842449853015113,0.0,0.0,0.4230534772567799,0.43376541429291826,Dtd1
ENSMUSG00000031832,0.4284051469923963,0.0,0.0,0.4230340173250978,0.43374617189757825,Taf1c
ENSMUSG00000020263,0.4282704599617498,0.0,0.0,0.42289857600812963,0.4336122443650348,Appl2
ENSMUSG00000026447,0.4278147315163382,0.0,0.0,0.4224402971316052,0.4331590840151197,Pik3c2b
ENSMUSG00000028678,0.42773297293910967,0.0,0.0,0.42235808129273383,0.43307778587341467,Kif2c
ENSMUSG00000015305,0.42766932303017435,0.0,0.0,0.4222940754620446,0.43301449435815464,Sash1
ENSMUSG00000040084,0.42604181187217494,0.0,0.0,0.4206574816874164,0.4313961293267106,Bub1b
ENSMUSG00000029510,0.4259650613352513,0.0,0.0,0.4205803036956906,0.4313198092540107,Gpc2
ENSMUSG00000024742,0.42584944292309157,0.0,0.0,0.42046404150492817,0.4312048391563474,Fen1
