,Notochord_2_corr,Notochord_2_pval,Notochord_2_qval,Notochord_2_ci_low,Notochord_2_ci_high,gene_annotation
ENSMUSG00000036086,0.30449628583357796,0.0,0.0,0.29853260547318206,0.3104361888463705,Zranb3
ENSMUSG00000042476,0.30443134286763124,0.0,0.0,0.2984674051150617,0.31037150730771174,Abcb4
ENSMUSG00000066442,0.30438183443293604,0.0,0.0,0.29841770049814687,0.31032219813179907,Mthfs
ENSMUSG00000004446,0.3043054757250561,0.0,0.0,0.2983410392745275,0.31024614668551176,Bid
ENSMUSG00000044361,0.3042064974662016,0.0,0.0,0.2982416690009704,0.3101475665944288,BC024139
ENSMUSG00000111200,0.3039824688025913,0.0,0.0,0.2980167535237745,0.3099244386770224,RP23-395M5.8
ENSMUSG00000037143,0.30385790411733676,0.0,0.0,0.29789169603792015,0.30980037454260734,Cfap61
ENSMUSG00000037622,0.3037279613245173,0.0,0.0,0.29776123938596855,0.3096709536963725,Wdtc1
ENSMUSG00000022146,0.3037165328673794,0.0,0.0,0.2977497657456272,0.3096595711338554,Osmr
ENSMUSG00000041417,0.3037013363574237,0.0,0.0,0.29773450915787825,0.30964443564770217,Pik3r1
ENSMUSG00000101337,0.30344610279692713,0.0,0.0,0.2974782670140073,0.30939022656472315,Dnah7c
ENSMUSG00000060216,0.3033983732221309,0.0,0.0,0.29743034892599207,0.30934268847654006,Arrb2
ENSMUSG00000030838,0.30335080053081537,0.0,0.0,0.2973825883710046,0.3092953066128722,Ush1c
ENSMUSG00000022526,0.3031269738439083,0.0,0.0,0.29715787819754735,0.3090723773626024,Zfp251
ENSMUSG00000046818,0.3029436586480863,0.0,0.0,0.2969738399142626,0.30888979668527705,Ddit4l
ENSMUSG00000027674,0.3025835616599146,0.0,0.0,0.29661232381349356,0.30853114127966835,Pex5l
ENSMUSG00000046634,0.3024597199078162,0.0,0.0,0.296487994406728,0.3084077949146161,Pkd1l1
ENSMUSG00000018442,0.302277435101572,0.0,0.0,0.29630499218142065,0.3082262389132142,Derl2
ENSMUSG00000060802,0.3019765080982866,0.0,0.0,0.2960028817780424,0.30792651411771566,B2m
ENSMUSG00000012117,0.3019531929435289,0.0,0.0,0.29597947498596394,0.30790329205804656,Dhdds
ENSMUSG00000019809,0.30186867763744013,0.0,0.0,0.29589462756309637,0.30781911415372254,Pex3
ENSMUSG00000026489,0.3018562340868097,0.0,0.0,0.2958821351214512,0.307806720272332,Coq8a
ENSMUSG00000021253,0.3018200278946438,0.0,0.0,0.29584578668589406,0.3077706585880458,Tgfb3
ENSMUSG00000042642,0.3017005162147828,0.0,0.0,0.295725805602892,0.3076516237875424,Flad1
ENSMUSG00000027778,0.3015693182325851,0.0,0.0,0.2955940925345979,0.30752094910127264,Ift80
ENSMUSG00000022450,0.3015533949817417,0.0,0.0,0.29557810678418833,0.30750508934658954,Ndufa6
ENSMUSG00000020593,0.30140549445667253,0.0,0.0,0.2954296259019523,0.3073577784372759,Lpin1
ENSMUSG00000045273,0.30131731677976936,0.0,0.0,0.2953411023558897,0.30726995215108427,Cenph
ENSMUSG00000028107,0.3010584559462896,0.0,0.0,0.29508122675642245,0.3070121223000516,Tars2
ENSMUSG00000020258,0.3010376381210684,0.0,0.0,0.29506032736121135,0.30699138734941545,Glyctk
ENSMUSG00000034883,0.30097265062444845,0.0,0.0,0.2949950852624241,0.306926658527982,Lrr1
ENSMUSG00000015568,0.300881981577667,0.0,0.0,0.29490406109373785,0.30683635028678374,Lpl
ENSMUSG00000098040,0.30079145515700667,0.0,0.0,0.29481318021803254,0.30674618399718045,Gm20757
ENSMUSG00000029822,0.3007019045741311,0.0,0.0,0.29472327910740304,0.30665698955813814,Osbpl3
ENSMUSG00000034748,0.3005440840487509,0.0,0.0,0.29456484108291775,0.3064997964324574,Sirt6
ENSMUSG00000021606,0.30054130151632635,0.0,0.0,0.29456204766632027,0.3064970249587978,Ndufs6
ENSMUSG00000048249,0.3005175279701409,0.0,0.0,0.2945381811315341,0.3064733458929503,Crebrf
ENSMUSG00000098087,0.3004139895528399,0.0,0.0,0.29443423781777317,0.3063702188699372,Gm17750
