,Blood_2_corr,Blood_2_pval,Blood_2_qval,Blood_2_ci_low,Blood_2_ci_high,gene_annotation
ENSMUSG00000055609,0.6082301318839991,0.0,0.0,0.6006525098614673,0.6156984899873011,Hba-x
ENSMUSG00000052187,0.5769995588310679,0.0,0.0,0.5689797685405195,0.5849096065332338,Hbb-y
ENSMUSG00000069917,0.5053030171148573,0.0,0.0,0.4963580318610528,0.5141407177141866,Hba-a2
ENSMUSG00000052217,0.4652010871838881,0.0,0.0,0.4557931365159725,0.4745051060201653,Hbb-bh1
ENSMUSG00000069919,0.4546209887701861,0.0,0.0,0.4450974053628638,0.4640417427869714,Hba-a1
ENSMUSG00000073940,0.438994130353644,0.0,0.0,0.42930472593274155,0.44858249234360825,Hbb-bt
ENSMUSG00000052305,0.34070030165592996,0.0,0.0,0.3301035397984104,0.3512112015130348,Hbb-bs
ENSMUSG00000063856,0.32702150436547867,0.0,0.0,0.3163170009351903,0.3376427415863434,Gpx1
ENSMUSG00000027078,0.25364479012240976,0.0,0.0,0.2424394345007475,0.26478248189296844,Ube2l6
ENSMUSG00000050708,0.2439281295277265,0.0,0.0,0.23266618429898003,0.25512466678919693,Ftl1
ENSMUSG00000024661,0.24308984100486092,0.0,0.0,0.23182312017000095,0.2542913503632396,Fth1
ENSMUSG00000049751,0.22373753420356213,1.860670735331253e-305,1.4493397174445727e-304,0.21236527047358747,0.2350492017142256,Rpl36al
ENSMUSG00000005161,0.2119982804450195,1.6903404305172097e-273,1.092425329035497e-272,0.20056638633330845,0.2233724486180795,Prdx2
ENSMUSG00000026815,0.19785398783314753,1.4984287948484567e-237,7.597980952317081e-237,0.18635465050509192,0.2092991236672289,Gfi1b
ENSMUSG00000028124,0.18074925262826622,9.97377611598854e-198,3.766166582586137e-197,0.1691747820864655,0.1922738737887859,Gclm
ENSMUSG00000044468,0.15991196591065607,1.7988722278345857e-154,4.6348946308946106e-154,0.1482554658994303,0.17152403973010896,Fam46c
ENSMUSG00000027869,0.154974339238116,4.7370195113058736e-145,1.1120989007609658e-144,0.1432999297530528,0.16660562559803502,Hsd3b6
ENSMUSG00000027510,0.15431698299780086,8.053414821499342e-144,1.865001327084058e-143,0.14264023334131187,0.1659507835009835,Rbm38
ENSMUSG00000049517,0.1517568348637873,4.418892422135665e-139,9.746015697832811e-139,0.1400710700242129,0.1634003291856602,Rps23
ENSMUSG00000062647,0.14912819303834246,2.655071830961236e-134,5.562058327112651e-134,0.13743333553951131,0.1607814785810684,Rpl7a
ENSMUSG00000018293,0.14769242769240687,9.930265588405575e-132,2.0244779600310028e-131,0.13599267381724134,0.15935099191234603,Pfn1
ENSMUSG00000006574,0.1468446676867511,3.1900730801642698e-130,6.40048004120235e-130,0.13514204593717008,0.1585063257587907,Slc4a1
ENSMUSG00000028333,0.14592500042631368,1.3430783102485912e-128,2.6450035031060734e-128,0.1342192870550976,0.15758999546926125,Anp32b
ENSMUSG00000073400,0.1430449086596953,1.3973887481026823e-123,2.5899213817028045e-123,0.13132964468447159,0.15472022401852054,Trim10
ENSMUSG00000005779,0.13901476899679635,9.761062595207515e-117,1.6559812661521206e-116,0.12728647493546175,0.15070419490457404,Psmb4
ENSMUSG00000004897,0.13463438943903358,1.5705245724693935e-109,2.3794828326608173e-109,0.12289237491121081,0.1463387145501623,Hdgf
ENSMUSG00000071713,0.13460987483876305,1.7206667223086533e-109,2.6048717083562744e-109,0.1228677848203615,0.1463142820497866,Csf2rb
ENSMUSG00000018677,0.13431544844090984,5.144436607720899e-109,7.726568030388665e-109,0.12257245288847025,0.14602084057629092,Slc25a39
ENSMUSG00000028684,0.12482466812984998,2.901184609880328e-94,3.611330589220331e-94,0.11305359674408853,0.13656070565492623,Urod
ENSMUSG00000089901,0.12393479860374507,6.1391076101932805e-93,7.570815713770929e-93,0.1121612055675194,0.13567359971341994,Gm8113
ENSMUSG00000001014,0.12318252303084021,7.961765356941605e-92,9.746086804787869e-92,0.11140681306140643,0.13492364573035112,Icam4
ENSMUSG00000078350,0.1206292714678708,4.225997344133276e-88,5.067976690917804e-88,0.10884647774490795,0.1323781734179673,Smim1
ENSMUSG00000021102,0.11860466653461164,3.328579809917043e-85,3.9333537802898995e-85,0.10681636686231316,0.13035962688709613,Glrx5
ENSMUSG00000028741,0.11507735419629184,2.801921890409345e-80,3.233351487748178e-80,0.10327969670998735,0.12684263683690886,Mrto4
ENSMUSG00000023216,0.11407130946955249,6.66981758101318e-79,7.654001460576566e-79,0.10227103766051962,0.12583948196814768,Epb42
